p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,
3.94E-07,0.671919015,0.229,0.041,7,Ncln,,,,,,,,
9.07E-07,0.666123591,0.373,0.126,7,U2af1,,,,,,,,
2.38E-13,0.665748863,0.373,0.085,7,Mgst2,,,,,,,,
4.83E-10,0.664413494,0.819,0.46,7,Rpl38,,,,,,,,
2.91E-09,0.662712174,0.361,0.094,7,Manf,,,,,,,,
9.57E-09,0.661916124,0.337,0.085,7,Gsto1,,,,,,,,
1.38E-13,0.660096412,0.446,0.116,7,Sumo3,,,,,,,,
2.39E-12,0.659180514,0.277,0.046,7,Agpat2,,,,,,,,
9.95E-20,0.658865515,0.289,0.024,7,Mgl2,,,,,,,,
5.04E-07,0.655692087,0.193,0.029,7,Hn1l,,,,,,,,
1.12E-11,0.653923235,0.398,0.107,7,Hsd11b1,,,,,,,,
1.57E-10,0.652286498,0.819,0.455,7,Eif5a,,,,,,,,
3.00E-09,0.650946733,0.482,0.174,7,Cct8,,,,,,,,
2.13E-05,0.650079485,0.277,0.082,7,Cenpw,,,,,,,,
5.19E-10,0.645779879,0.542,0.199,7,Psma6,,,,,,,,
6.23E-13,0.643077216,0.675,0.271,7,Tkt,,,,,,,,
3.08E-06,0.641729269,0.265,0.068,7,Ap1s1,,,,,,,,
6.96E-06,0.639613605,0.229,0.053,7,Rpia,,,,,,,,
2.01E-12,0.6376878,0.687,0.279,7,Tagln2,,,,,,,,
8.72E-12,0.636328486,0.289,0.049,7,Ptgr1,,,,,,,,
5.55E-12,0.633547933,0.181,0.009,7,Dmkn,,,,,,,,
1.03E-07,0.632639997,0.446,0.162,7,Spcs2,,,,,,,,
2.74E-05,0.632171176,0.157,0.025,7,Ero1l,,,,,,,,
1.34E-09,0.630073637,0.373,0.099,7,Eif1ax,,,,,,,,
1.58E-08,0.627669158,0.277,0.058,7,Mydgf,,,,,,,,
5.40E-12,0.625509768,0.41,0.106,7,Ifngr1,,,,,,,,
7.27E-08,0.62511387,0.337,0.095,7,Cnpy2,,,,,,,,
1.13E-08,0.624304351,0.349,0.093,7,Gm11361,,,,,,,,
5.17E-08,0.624107292,0.398,0.131,7,Tmed9,,,,,,,,
4.28E-06,0.621235702,0.169,0.026,7,Dtnbp1,,,,,,,,
4.39E-08,0.620783127,0.241,0.045,7,Sdf2l1,,,,,,,,
3.81E-07,0.620427559,0.181,0.026,7,Dtwd1,,,,,,,,
3.86E-08,0.620179184,0.494,0.215,7,Eif4a1,,,,,,,,
2.15E-10,0.620092802,0.843,0.48,7,Rps25,,,,,,,,
9.04E-15,0.619970985,0.41,0.094,7,Adssl1,,,,,,,,
1.36E-07,0.619790602,0.313,0.082,7,Fmc1,,,,,,,,
2.02E-12,0.618923659,0.542,0.182,7,Aprt,,,,,,,,
1.15E-09,0.618185261,0.831,0.49,7,Arhgdib,,,,,,,,
1.95E-11,0.615742315,0.807,0.404,7,Ppia,,,,,,,,
2.58E-10,0.606385456,0.277,0.052,7,Svip,,,,,,,,
2.55E-09,0.604571934,0.434,0.15,7,Romo1,,,,,,,,
1.34E-12,0.604381861,0.867,0.459,7,Rps17,,,,,,,,
7.79E-14,0.603954393,0.675,0.274,7,Rpl36al,,,,,,,,
5.39E-07,0.602991897,0.205,0.046,7,Gca,,,,,,,,
6.45E-08,0.601140932,0.169,0.018,7,Wdr12,,,,,,,,
1.17E-08,0.599664257,0.494,0.188,7,Tmed10,,,,,,,,
0.000259572,0.59964268,0.181,0.044,7,Bzw2,,,,,,,,
1.43E-11,0.598961824,0.458,0.138,7,Hsp90b1,,,,,,,,
2.25E-08,0.597722564,0.458,0.174,7,Tomm7,,,,,,,,
4.12E-08,0.596885743,0.41,0.137,7,Dpy30,,,,,,,,
3.03E-13,0.594968884,0.325,0.061,7,Tspan32,,,,,,,,
9.58E-09,0.594076749,0.229,0.046,7,Ogfrl1,,,,,,,,
1.08E-09,0.593720492,0.651,0.289,7,Ran,,,,,,,,
9.52E-10,0.593671842,0.289,0.087,7,Hcst,,,,,,,,
0.000218774,0.59227813,0.217,0.062,7,Lsm5,,,,,,,,
4.54E-09,0.592262402,0.41,0.132,7,1810022K09Rik,,,,,,,,
3.85E-08,0.591711739,0.59,0.264,7,Eno1,,,,,,,,
9.13E-09,0.590747604,0.373,0.115,7,Mcm5,,,,,,,,
0.000341504,0.588207646,0.398,0.184,7,Nop10,,,,,,,,
1.35E-12,0.588053891,0.325,0.079,7,Hdc,,,,,,,,
3.72E-09,0.58370052,0.458,0.165,7,Nme1,,,,,,,,
7.34E-15,0.582997561,0.313,0.06,7,S100a1,,,,,,,,
6.09E-07,0.581525426,0.337,0.106,7,Dtymk,,,,,,,,
9.17E-11,0.581385531,0.41,0.117,7,Ak2,,,,,,,,
0.009930404,0.580958636,0.181,0.069,7,Srp72,,,,,,,,
1.26E-12,0.579934737,0.398,0.121,7,Cebpe,,,,,,,,
5.07E-06,0.579347115,0.422,0.172,7,Ranbp1,,,,,,,,
1.94E-06,0.577488746,0.422,0.166,7,Cct7,,,,,,,,
1.32E-11,0.576666091,0.699,0.305,7,Hsp90ab1,,,,,,,,
1.87E-14,0.574343305,0.325,0.06,7,Mcee,,,,,,,,
5.39E-09,0.573965529,0.349,0.1,7,Sypl,,,,,,,,
0.001279282,0.573149013,0.205,0.076,7,Naa10,,,,,,,,
5.26E-10,0.571686314,0.843,0.474,7,Rps12,,,,,,,,
2.95E-13,0.571535414,0.301,0.051,7,1700123O20Rik,,,,,,,,
0.000165618,0.570887427,0.181,0.042,7,Mapre2,,,,,,,,
3.90E-06,0.570762365,0.265,0.072,7,Set,,,,,,,,
1.78E-13,0.570537208,0.518,0.167,7,Pcbp1,,,,,,,,
3.47E-07,0.568032748,0.241,0.052,7,Phgdh,,,,,,,,
7.80E-09,0.563299133,0.289,0.066,7,Tomm40,,,,,,,,
1.29E-07,0.55949507,0.349,0.112,7,Lman2,,,,,,,,
9.42E-06,0.559148878,0.277,0.084,7,Fam107b,,,,,,,,
5.17E-10,0.556220346,0.578,0.239,7,Banf1,,,,,,,,
1.23E-09,0.553572153,0.205,0.029,7,Acot7,,,,,,,,
3.06E-18,0.552912691,1,0.7,7,Rpl32,,,,,,,,
6.99E-06,0.548869326,0.229,0.056,7,Mlec,,,,,,,,
9.28E-07,0.5485333,0.687,0.383,7,Sem1,,,,,,,,
7.13E-13,0.54781235,0.434,0.122,7,AI662270,,,,,,,,
4.37E-09,0.546718948,0.361,0.104,7,Cenpx,,,,,,,,
1.22E-06,0.545230058,0.277,0.079,7,Nars,,,,,,,,
5.59E-10,0.544254992,0.904,0.572,7,Rps27a,,,,,,,,
3.74E-09,0.542001668,0.325,0.092,7,Rps6ka1,,,,,,,,
3.53E-10,0.541608586,0.446,0.147,7,Siva1,,,,,,,,
1.81E-09,0.540868849,0.181,0.017,7,Lair1,,,,,,,,
1.75E-08,0.540371664,0.205,0.032,7,Mcfd2,,,,,,,,
7.67E-07,0.537396568,0.157,0.021,7,Gbe1,,,,,,,,
2.66E-08,0.536031636,0.422,0.148,7,Trmt112,,,,,,,,
2.60E-06,0.535753031,0.386,0.15,7,Mtdh,,,,,,,,
1.62E-15,0.535638973,0.759,0.321,7,Snrpg,,,,,,,,
1.37E-08,0.533764386,0.217,0.034,7,Atg12,,,,,,,,
2.21E-09,0.532815189,0.482,0.176,7,Ndufb3,,,,,,,,
0.003489629,0.531809467,0.241,0.099,7,Adprh,,,,,,,,
0.000117182,0.530925596,0.361,0.151,7,2410015M20Rik,,,,,,,,
2.06E-06,0.528104024,0.193,0.038,7,Il2rg,,,,,,,,
1.86E-09,0.527159178,0.217,0.033,7,Dnajc3,,,,,,,,
1.61E-07,0.527100509,0.205,0.036,7,Cdca7,,,,,,,,
2.61E-11,0.525191587,0.193,0.019,7,Pxylp1,,,,,,,,
2.30E-06,0.524595414,0.217,0.048,7,Gusb,,,,,,,,
0.003644874,0.524576878,0.193,0.068,7,Syce2,,,,,,,,
9.36E-08,0.524498506,0.313,0.091,7,Tmem160,,,,,,,,
3.39E-06,0.524446539,0.217,0.06,7,Hvcn1,,,,,,,,
2.58E-10,0.522295603,0.422,0.139,7,Dut,,,,,,,,
1.97E-10,0.521572215,0.241,0.039,7,Plscr3,,,,,,,,
1.04E-08,0.521210807,0.843,0.502,7,Slc25a5,,,,,,,,
2.46E-11,0.521085287,0.964,0.74,7,Rps29,,,,,,,,
0.000330441,0.520364958,0.169,0.043,7,Bfar,,,,,,,,
3.67E-09,0.517241517,0.639,0.298,7,Snrpb,,,,,,,,
4.96E-06,0.51663476,0.265,0.079,7,Psmg4,,,,,,,,
0.007290275,0.5161372,0.229,0.096,7,Arpc1a,,,,,,,,
7.21E-08,0.516023176,0.422,0.156,7,Psma3,,,,,,,,
1.55E-07,0.515292563,0.205,0.036,7,Slc39a11,,,,,,,,
1.58E-05,0.514508842,0.157,0.026,7,Cdc7,,,,,,,,
1.79E-05,0.513463553,0.193,0.041,7,Ptpn7,,,,,,,,
7.05E-06,0.512578159,0.325,0.115,7,Lsm2,,,,,,,,
2.89E-09,0.512055775,0.88,0.568,7,Rps2,,,,,,,,
0.000835901,0.5118428,0.325,0.14,7,Sf3b5,,,,,,,,
3.64E-05,0.509940394,0.253,0.077,7,Mcm3,,,,,,,,
3.33E-05,0.507108773,0.361,0.145,7,Psmb5,,,,,,,,
0.000251089,0.504802527,0.337,0.154,7,Nhp2,,,,,,,,
1.66E-06,0.503078712,0.277,0.081,7,Uchl3,,,,,,,,
3.22E-09,0.500281589,0.41,0.142,7,Pebp1,,,,,,,,
1.16E-09,0.498237516,0.904,0.575,7,Rpl37a,,,,,,,,
0.001089734,0.498037382,0.241,0.087,7,Exosc8,,,,,,,,
2.71E-10,0.4970149,0.843,0.478,7,Rps8,,,,,,,,
3.02E-06,0.495839885,0.181,0.03,7,Mrpl44,,,,,,,,
1.77E-08,0.495483604,0.157,0.021,7,Fkbp5,,,,,,,,
1.24E-05,0.494438941,0.181,0.036,7,Cpsf6,,,,,,,,
9.81E-08,0.490000645,0.422,0.178,7,Cdk4,,,,,,,,
1.01E-18,0.489657534,0.723,0.297,7,Pglyrp1,,,,,,,,
2.27E-05,0.489069746,0.313,0.113,7,Rbbp7,,,,,,,,
0.000287105,0.488312186,0.265,0.101,7,Eif2s1,,,,,,,,
2.14E-09,0.488177785,0.687,0.339,7,Uqcrb,,,,,,,,
8.79E-09,0.488094015,0.53,0.224,7,Cycs,,,,,,,,
1.14E-06,0.487807503,0.241,0.061,7,Selenos,,,,,,,,
1.95E-09,0.487529732,0.193,0.03,7,Tuba8,,,,,,,,
6.15E-08,0.484840485,0.41,0.161,7,Ppib,,,,,,,,
2.52E-05,0.483002037,0.289,0.101,7,Pnp,,,,,,,,
4.23E-07,0.48187196,0.41,0.16,7,Cope,,,,,,,,
5.60E-07,0.481516321,0.361,0.128,7,Cacybp,,,,,,,,
0.00055564,0.480582254,0.157,0.036,7,Lrrc59,,,,,,,,
0.00059979,0.480508303,0.157,0.037,7,0610007P14Rik,,,,,,,,
3.16E-07,0.480323769,0.217,0.048,7,Nrros,,,,,,,,
2.46E-07,0.479628405,0.59,0.288,7,Tmem258,,,,,,,,
0.001090888,0.477213108,0.205,0.068,7,Fen1,,,,,,,,
1.59E-07,0.476876307,0.217,0.048,7,Imp4,,,,,,,,
8.20E-09,0.476327936,0.566,0.275,7,Psma1,,,,,,,,
1.38E-05,0.475926512,0.337,0.128,7,Eif3i,,,,,,,,
0.000116635,0.47562712,0.229,0.076,7,Tmed2,,,,,,,,
6.68E-07,0.474993378,0.337,0.115,7,Snrpa1,,,,,,,,
9.28E-09,0.4748216,0.59,0.283,7,Myl12b,,,,,,,,
5.04E-07,0.474657553,0.205,0.039,7,Trap1,,,,,,,,
2.04E-13,0.474313788,0.855,0.447,7,Rpl35a,,,,,,,,
2.11E-10,0.473071847,0.446,0.155,7,Rtn3,,,,,,,,
5.44E-11,0.472628025,0.337,0.092,7,Polr2g,,,,,,,,
0.000231512,0.472370437,0.181,0.049,7,Clec5a,,,,,,,,
0.005557165,0.471503313,0.277,0.15,7,Fus,,,,,,,,
4.20E-06,0.470659198,0.157,0.025,7,Tm2d3,,,,,,,,
2.22E-10,0.47064364,0.494,0.189,7,Snrpd1,,,,,,,,
1.54E-06,0.470605697,0.229,0.057,7,Tfdp1,,,,,,,,
1.69E-09,0.469424329,0.711,0.365,7,Rpl27,,,,,,,,
4.15E-10,0.469139815,0.482,0.18,7,Ier3ip1,,,,,,,,
1.08E-05,0.469043212,0.301,0.113,7,Arhgap45,,,,,,,,
2.51E-05,0.468080566,0.265,0.091,7,Mrpl54,,,,,,,,
7.75E-06,0.466312636,0.193,0.045,7,Icam2,,,,,,,,
4.81E-09,0.466090356,0.843,0.498,7,Rpl3,,,,,,,,
6.96E-11,0.466062811,0.843,0.472,7,Rps18,,,,,,,,
2.77E-14,0.464691821,0.361,0.096,7,Gsr,,,,,,,,
9.92E-06,0.463765128,0.277,0.089,7,Eif4e,,,,,,,,
1.02E-06,0.462805275,0.241,0.062,7,Exosc5,,,,,,,,
6.84E-07,0.462241079,0.217,0.051,7,Ppt1,,,,,,,,
2.26E-05,0.46176318,0.253,0.08,7,St13,,,,,,,,
2.00E-06,0.461227161,0.241,0.069,7,Rsl1d1,,,,,,,,
3.90E-08,0.46048014,0.349,0.113,7,Cuta,,,,,,,,
3.67E-06,0.459925094,0.193,0.041,7,Smn1,,,,,,,,
0.000330889,0.459040715,0.181,0.052,7,Sec61a1,,,,,,,,
1.35E-05,0.458678055,0.434,0.195,7,Hspa5,,,,,,,,
4.53E-09,0.457715735,0.458,0.196,7,Hsp90aa1,,,,,,,,
4.81E-09,0.457482519,0.783,0.435,7,Rpl28,,,,,,,,
4.18E-07,0.457308575,0.349,0.126,7,Psenen,,,,,,,,
1.82E-06,0.457148989,0.229,0.056,7,Apex1,,,,,,,,
3.93E-09,0.455959394,0.349,0.112,7,Pa2g4,,,,,,,,
6.65E-10,0.455127036,0.88,0.523,7,Rps7,,,,,,,,
0.001051225,0.454920124,0.205,0.067,7,Parl,,,,,,,,
1.78E-05,0.45436652,0.386,0.167,7,Snrpf,,,,,,,,
1.55E-12,0.453856995,0.952,0.599,7,Rps26,,,,,,,,
3.81E-09,0.452591734,0.313,0.09,7,Nucb1,,,,,,,,
0.00010457,0.452477834,0.241,0.079,7,Bzw1,,,,,,,,
2.94E-10,0.452118103,0.723,0.38,7,Rpl15,,,,,,,,
1.81E-06,0.45026231,0.253,0.075,7,Tsc22d4,,,,,,,,
0.000270747,0.449817046,0.253,0.09,7,Gm8730,,,,,,,,
3.92E-07,0.448259594,0.554,0.266,7,Tmem256,,,,,,,,
1.35E-05,0.448116724,0.422,0.189,7,Prelid1,,,,,,,,
2.80E-10,0.446444029,0.494,0.191,7,Wdr89,,,,,,,,
6.70E-06,0.446422738,0.639,0.355,7,Rps10,,,,,,,,
3.24E-08,0.44563592,0.361,0.127,7,Erh,,,,,,,,
5.50E-09,0.445492016,0.795,0.444,7,Rpl6,,,,,,,,
4.93E-06,0.445377159,0.313,0.116,7,Pet100,,,,,,,,
4.41E-06,0.445125875,0.169,0.03,7,Rps18-ps3,,,,,,,,
0.001087154,0.444321179,0.253,0.098,7,Samm50,,,,,,,,
1.02E-09,0.44407791,0.494,0.196,7,H2afj,,,,,,,,
0.000103888,0.441984897,0.265,0.097,7,Mrps17,,,,,,,,
1.60E-05,0.440106273,0.386,0.168,7,Polr1d,,,,,,,,
3.33E-05,0.439805492,0.337,0.151,7,Ncf1,,,,,,,,
0.000745473,0.439614324,0.157,0.039,7,Fuca2,,,,,,,,
1.12E-07,0.439593287,0.169,0.024,7,Tmem97,,,,,,,,
6.65E-07,0.439587403,0.205,0.044,7,Slc25a12,,,,,,,,
3.95E-09,0.438136631,0.892,0.585,7,Rpl14,,,,,,,,
3.96E-09,0.437934066,0.313,0.091,7,Fkbp4,,,,,,,,
5.00E-08,0.437266417,0.373,0.131,7,Pgp,,,,,,,,
6.61E-08,0.436709461,0.771,0.446,7,Prdx5,,,,,,,,
2.00E-08,0.435155757,0.386,0.143,7,Ywhaz,,,,,,,,
0.000221851,0.433920291,0.181,0.048,7,Polr3k,,,,,,,,
7.23E-10,0.432037495,0.386,0.127,7,Atp6v0d1,,,,,,,,
2.98E-05,0.431043608,0.289,0.106,7,Nsmce1,,,,,,,,
5.45E-08,0.430068067,0.506,0.22,7,Ndufv3,,,,,,,,
1.41E-07,0.428418348,0.277,0.081,7,Ssr3,,,,,,,,
2.66E-08,0.427726613,0.892,0.574,7,Rpl11,,,,,,,,
7.78E-06,0.427717105,0.229,0.065,7,Pde6d,,,,,,,,
1.12E-06,0.426965358,0.518,0.248,7,Rps16-ps2,,,,,,,,
1.50E-13,0.426948242,0.446,0.144,7,Fam49b,,,,,,,,
3.20E-09,0.426838574,0.325,0.098,7,Vapa,,,,,,,,
4.92E-08,0.426142384,0.205,0.039,7,Fdps,,,,,,,,
9.08E-11,0.426118968,0.735,0.377,7,Rpl22,,,,,,,,
8.66E-07,0.4260981,0.217,0.052,7,Bckdk,,,,,,,,
0.00018203,0.425854951,0.157,0.035,7,Vav1,,,,,,,,
1.48E-07,0.425825482,0.229,0.054,7,Snf8,,,,,,,,
2.62E-06,0.425264332,0.169,0.032,7,Plod3,,,,,,,,
2.73E-12,0.425114928,0.518,0.196,7,Rnaseh2c,,,,,,,,
0.000857873,0.424917199,0.277,0.118,7,C1qbp,,,,,,,,
1.20E-07,0.42468927,0.337,0.117,7,Gm10288,,,,,,,,
5.87E-08,0.422521442,0.494,0.232,7,Rpl7a,,,,,,,,
5.05E-11,0.4222022,0.482,0.177,7,Selenoh,,,,,,,,
1.05E-05,0.421189542,0.289,0.102,7,Nfu1,,,,,,,,
1.11E-05,0.421061196,0.325,0.13,7,Surf4,,,,,,,,
0.000958571,0.4207638,0.205,0.073,7,Saraf,,,,,,,,
3.93E-06,0.419870692,0.229,0.064,7,Trappc6a,,,,,,,,
2.62E-08,0.419729122,0.554,0.259,7,Ndufa7,,,,,,,,
1.33E-06,0.418402563,0.325,0.121,7,Psmc2,,,,,,,,
3.83E-06,0.418044333,0.181,0.039,7,Txndc12,,,,,,,,
9.70E-10,0.417184714,0.205,0.04,7,Plin3,,,,,,,,
0.000157949,0.416448296,0.181,0.048,7,Zdhhc6,,,,,,,,
0.001373765,0.416029816,0.193,0.064,7,Adss,,,,,,,,
0.00289364,0.41598342,0.277,0.126,7,Rrm1,,,,,,,,
0.000628863,0.415066357,0.325,0.147,7,Dnajc8,,,,,,,,
1.90E-06,0.412722959,0.169,0.036,7,Sft2d1,,,,,,,,
2.55E-10,0.410670876,0.349,0.106,7,Rpl39-ps,,,,,,,,
8.86E-05,0.410445335,0.687,0.426,7,Pabpc1,,,,,,,,
1.80E-06,0.410295426,0.205,0.06,7,Rcsd1,,,,,,,,
6.99E-05,0.408941226,0.217,0.063,7,Sf3a3,,,,,,,,
3.13E-08,0.408426288,0.602,0.318,7,Serbp1,,,,,,,,
8.25E-06,0.408333095,0.458,0.211,7,Mdh1,,,,,,,,
7.27E-07,0.407718012,0.229,0.058,7,Hmgn5,,,,,,,,
3.59E-08,0.407372655,0.904,0.595,7,Rps3,,,,,,,,
1.02E-07,0.40676107,0.253,0.068,7,Sar1b,,,,,,,,
1.54E-05,0.406716068,0.398,0.179,7,Gnb2,,,,,,,,
0.000245826,0.406687474,0.157,0.038,7,Rinl,,,,,,,,
3.44E-09,0.406115999,0.855,0.509,7,Rps16,,,,,,,,
2.37E-10,0.40570874,0.518,0.224,7,Csf2ra,,,,,,,,
1.05E-05,0.405296389,0.241,0.075,7,Dazap1,,,,,,,,
1.50E-08,0.404819623,0.289,0.083,7,Dpm3,,,,,,,,
2.17E-06,0.403703625,0.47,0.219,7,Srsf7,,,,,,,,
1.09E-08,0.403210473,0.229,0.055,7,Chst12,,,,,,,,
7.71E-12,0.403178618,0.566,0.246,7,Npm1,,,,,,,,
1.93E-12,0.402776348,0.735,0.354,7,Hp,,,,,,,,
1.78E-10,0.402206466,0.494,0.198,7,Psmb3,,,,,,,,
0.000321032,0.401515361,0.181,0.05,7,Ndc1,,,,,,,,
0.000796206,0.400375159,0.217,0.078,7,Dars,,,,,,,,
1.84E-138,4.966858333,1,0.18,8,Tnnc2,,Muscle cell_Tnnc2 high,,,,,,
1.21E-103,4.644632664,1,0.124,8,Mylpf,,,,,,,,
7.15E-104,4.529900313,1,0.161,8,Myl1,,,,,,,,
1.42E-98,4.258301828,1,0.122,8,Tnni2,,,,,,,,
2.37E-65,4.039715018,0.789,0.174,8,Pvalb,,,,,,,,
1.89E-105,3.918269427,1,0.193,8,Tnnt3,,,,,,,,
2.62E-118,3.851998104,1,0.313,8,Tpm1,,,,,,,,
1.65E-111,3.672748592,1,0.389,8,Acta1,,,,,,,,
2.75E-58,3.508829009,0.974,0.102,8,Tpm2,,,,,,,,
6.28E-81,3.485402479,1,0.193,8,Ckm,,,,,,,,
8.93E-65,3.2183005,1,0.197,8,Slc25a4,,,,,,,,
8.83E-52,3.19874089,0.921,0.04,8,Eno3,,,,,,,,
5.14E-43,3.187171544,0.763,0.012,8,Myoz1,,,,,,,,
3.35E-29,3.186345762,0.684,0.051,8,Mb,,,,,,,,
2.21E-41,3.165533943,0.842,0.034,8,Cox7a1,,,,,,,,
2.83E-44,3.150768862,0.868,0.026,8,Cox8b,,,,,,,,
5.33E-42,3.141452145,0.895,0.061,8,Tcap,,,,,,,,
1.66E-53,3.109115489,0.974,0.101,8,Pgam2,,,,,,,,
1.60E-34,3.105537847,0.737,0.025,8,H19,,,,,,,,
2.01E-38,3.085164861,0.816,0.042,8,Cox6a2,,,,,,,,
2.14E-89,3.048054723,1,0.327,8,Aldoa,,,,,,,,
1.21E-34,3.003497096,0.763,0.039,8,Hspb6,,,,,,,,
5.99E-47,2.774468596,0.921,0.105,8,Atp2a1,,,,,,,,
6.48E-39,2.709550459,0.921,0.055,8,Des,,,,,,,,
9.03E-29,2.637155538,0.816,0.069,8,Cryab,,,,,,,,
1.51E-46,2.637059616,0.921,0.181,8,Selenow,,,,,,,,
1.81E-29,2.579576407,0.763,0.047,8,Car3,,,,,,,,
7.88E-13,2.543012291,0.342,0.023,8,Csrp3,,,,,,,,
5.39E-39,2.529466482,0.763,0.011,8,Myot,,,,,,,,
4.81E-15,2.469654142,0.447,0.039,8,Fhl1,,,,,,,,
3.14E-23,2.453896219,0.447,0.005,8,Mlf1,,,,,,,,
6.63E-29,2.450495388,0.632,0.017,8,Tcea3,,,,,,,,
1.19E-24,2.446833305,0.605,0.022,8,Fabp3,,,,,,,,
5.27E-25,2.398467762,0.605,0.023,8,Trdn,,,,,,,,
2.35E-23,2.359457932,0.579,0.019,8,Ldb3,,,,,,,,
6.00E-26,2.331750887,0.605,0.018,8,Apobec2,,,,,,,,
2.33E-49,2.31451164,0.921,0.271,8,Atp5g1,,,,,,,,
2.72E-19,2.271292997,0.5,0.079,8,Actn3,,,,,,,,
7.59E-17,2.215701075,0.447,0.016,8,Hspb7,,,,,,,,
7.79E-18,2.136456734,0.421,0.009,8,Sh3bgr,,,,,,,,
3.76E-20,2.124139079,0.474,0.011,8,Ppp1r27,,,,,,,,
4.73E-13,2.092611166,0.263,0.018,8,Actc1,,,,,,,,
3.44E-19,2.073628265,0.447,0.009,8,Smpx,,,,,,,,
2.03E-29,2.047807941,0.947,0.209,8,Chchd10,,,,,,,,
2.03E-18,2.021784223,0.526,0.043,8,Ccng1,,,,,,,,
5.13E-17,1.99969477,0.395,0.01,8,Cystm1,,,,,,,,
4.72E-17,1.995318357,0.421,0.013,8,Pdlim3,,,,,,,,
3.21E-18,1.97808664,0.421,0.008,8,Tmod4,,,,,,,,
9.09E-12,1.949360059,0.342,0.015,8,Ankrd2,,,,,,,,
4.02E-20,1.946815105,0.605,0.04,8,Mef2c,,,,,,,,
1.03E-15,1.946283222,0.474,0.092,8,Vdac1,,,,,,,,
9.71E-35,1.944157362,0.895,0.243,8,Ndufc1,,,,,,,,
1.73E-18,1.932561783,0.605,0.046,8,Ndrg2,,,,,,,,
5.40E-18,1.909885385,0.711,0.147,8,Ptp4a3,,,,,,,,
3.05E-18,1.906673088,0.526,0.042,8,Cfl2,,,,,,,,
7.78E-12,1.901859378,0.316,0.012,8,Hspb8,,,,,,,,
3.63E-22,1.879289349,0.684,0.179,8,Mrpl42,,,,,,,,
6.67E-29,1.869977544,0.868,0.317,8,Atp5e,,,,,,,,
5.19E-31,1.856996636,0.816,0.302,8,Uqcrq,,,,,,,,
6.61E-17,1.850304103,0.526,0.086,8,Chchd3,,,,,,,,
1.47E-14,1.805087665,0.368,0.011,8,Fitm1,,,,,,,,
9.28E-33,1.80426898,0.947,0.357,8,Usmg5,,,,,,,,
1.92E-27,1.800529922,0.789,0.278,8,Ndufb8,,,,,,,,
3.29E-12,1.796710345,0.289,0.008,8,2310040G24Rik,,,,,,,,
1.66E-17,1.793827051,0.368,0.008,8,Tmem38a,,,,,,,,
4.29E-13,1.788472695,0.447,0.1,8,Mpc1,,,,,,,,
6.40E-12,1.781879177,0.289,0.007,8,Atcayos,,,,,,,,
9.29E-12,1.77835356,0.316,0.022,8,Mybpc2,,,,,,,,
5.35E-47,1.777827638,0.947,0.589,8,Gapdh,,,,,,,,
1.28E-12,1.77177018,0.368,0.023,8,Pygm,,,,,,,,
8.90E-31,1.76822457,0.895,0.363,8,Cox7b,,,,,,,,
3.99E-18,1.733723107,0.368,0.003,8,2310002L09Rik,,,,,,,,
5.67E-19,1.732782994,0.711,0.205,8,Tpi1,,,,,,,,
7.75E-32,1.728801525,0.868,0.358,8,2010107E04Rik,,,,,,,,
1.64E-15,1.717889936,0.395,0.011,8,Ppp1r1a,,,,,,,,
3.63E-39,1.715614106,1,0.452,8,Atp5j,,,,,,,,
2.96E-27,1.709430261,0.895,0.346,8,Uqcrb,,,,,,,,
1.55E-29,1.702621741,0.842,0.38,8,Cox7c,,,,,,,,
4.82E-16,1.697036391,0.605,0.136,8,Sdhc,,,,,,,,
3.72E-18,1.690375456,0.737,0.235,8,Park7,,,,,,,,
1.76E-14,1.679573678,0.5,0.084,8,Idh3a,,,,,,,,
4.95E-15,1.679351878,0.368,0.012,8,Ak1,,,,,,,,
1.45E-10,1.668842341,0.421,0.117,8,Zcrb1,,,,,,,,
2.03E-18,1.666146197,0.632,0.24,8,Ndufa5,,,,,,,,
1.08E-12,1.663093916,0.421,0.155,8,Myh4,,,,,,,,
1.61E-18,1.652595127,0.684,0.2,8,Ndufb10,,,,,,,,
1.47E-11,1.651720868,0.447,0.106,8,Adssl1,,,,,,,,
1.63E-12,1.651051611,0.316,0.01,8,Myoz2,,,,,,,,
6.10E-18,1.649003172,0.711,0.179,8,Ndufv2,,,,,,,,
3.77E-10,1.641519406,0.316,0.033,8,Tuba8,,,,,,,,
2.96E-10,1.620461705,0.316,0.017,8,Actn2,,,,,,,,
3.61E-32,1.616781176,0.921,0.471,8,Cox6c,,,,,,,,
1.27E-28,1.613510806,0.921,0.385,8,Atp5k,,,,,,,,
3.48E-15,1.610349799,0.553,0.056,8,Fxyd1,,,,,,,,
1.10E-14,1.607220505,0.632,0.203,8,Ndufb2,,,,,,,,
1.10E-11,1.582921911,0.474,0.156,8,Bola3,,,,,,,,
3.04E-10,1.572960724,0.237,0.008,8,Tmem52,,,,,,,,
3.45E-23,1.56296857,0.895,0.301,8,Uqcr10,,,,,,,,
1.42E-09,1.560341252,0.237,0.008,8,Rilpl1,,,,,,,,
6.38E-11,1.544735121,0.368,0.024,8,Casq1,,,,,,,,
2.55E-10,1.543256,0.211,0.001,8,Nmrk2,,,,,,,,
2.24E-22,1.526460806,0.868,0.411,8,Cox5a,,,,,,,,
