p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,,,
2.81E-10,0.869832399,0.235,0.063,8,Khk,,,,,,,,,,
8.01E-10,0.866958504,0.235,0.08,8,Cib1,,,,,,,,,,
1.46E-08,0.86143991,0.168,0.041,8,Timm17b,,,,,,,,,,
1.05E-10,0.860496783,0.282,0.106,8,Phb2,,,,,,,,,,
4.80E-10,0.856803367,0.174,0.033,8,Mrpl39,,,,,,,,,,
3.79E-10,0.853704799,0.322,0.126,8,Nme1,,,,,,,,,,
1.15E-10,0.853049426,0.161,0.03,8,Lonp2,,,,,,,,,,
2.57E-29,0.851661407,0.866,0.609,8,Alb,,,,,,,,,,
7.79E-12,0.851270295,0.389,0.162,8,Snrpd3,,,,,,,,,,
2.06E-23,0.850630404,0.631,0.381,8,Atp5b,,,,,,,,,,
7.42E-09,0.846939076,0.221,0.074,8,Gclm,,,,,,,,,,
9.17E-10,0.845853953,0.154,0.041,8,Polr2i,,,,,,,,,,
2.04E-09,0.844833513,0.174,0.079,8,Hsd17b4,,,,,,,,,,
8.31E-10,0.842074658,0.255,0.082,8,Cox20,,,,,,,,,,
8.65E-09,0.841921334,0.242,0.09,8,Prelid1,,,,,,,,,,
8.82E-10,0.83635823,0.154,0.026,8,Cth,,,,,,,,,,
1.67E-13,0.834668004,0.154,0.016,8,Mettl7b,,,,,,,,,,
4.58E-08,0.831561646,0.161,0.049,8,Eci2,,,,,,,,,,
3.43E-10,0.830423974,0.174,0.041,8,Pon1,,,,,,,,,,
3.91E-09,0.829213663,0.242,0.105,8,Ndufs8,,,,,,,,,,
2.16E-08,0.828667337,0.201,0.061,8,Mrpl51,,,,,,,,,,
4.51E-09,0.82734945,0.268,0.107,8,Mrpl42,,,,,,,,,,
2.48E-09,0.826466032,0.268,0.106,8,Timm13,,,,,,,,,,
5.34E-11,0.823168449,0.342,0.153,8,Tpi1,,,,,,,,,,
1.14E-08,0.814716723,0.201,0.057,8,Psmb5,,,,,,,,,,
2.51E-15,0.813817784,0.275,0.068,8,Ambp,,,,,,,,,,
1.18E-20,0.808762745,0.705,0.4,8,Hspe1,,,,,,,,,,
5.39E-07,0.802101199,0.161,0.048,8,Avpi1,,,,,,,,,,
1.75E-08,0.799583939,0.282,0.122,8,Skp1a,,,,,,,,,,
1.84E-07,0.79899014,0.255,0.106,8,Ndufs7,,,,,,,,,,
3.77E-07,0.796326529,0.168,0.057,8,Serpinc1,,,,,,,,,,
1.73E-07,0.795895676,0.248,0.095,8,Cyc1,,,,,,,,,,
3.80E-19,0.793689775,0.591,0.342,8,Atp5a1,,,,,,,,,,
5.20E-11,0.79323769,0.349,0.176,8,Ndufa13,,,,,,,,,,
3.38E-08,0.785655291,0.235,0.073,8,Ndufa8,,,,,,,,,,
2.29E-07,0.782938522,0.201,0.068,8,Eny2,,,,,,,,,,
2.10E-08,0.78283109,0.154,0.032,8,Rpl24,,,,,,,,,,
2.00E-07,0.78186213,0.168,0.061,8,Ppdpf,,,,,,,,,,
1.31E-08,0.781538977,0.282,0.12,8,Cope,,,,,,,,,,
5.55E-08,0.780584124,0.201,0.065,8,Got2,,,,,,,,,,
9.42E-08,0.779143892,0.235,0.084,8,Psmd11,,,,,,,,,,
5.09E-08,0.77737277,0.181,0.058,8,Fkbp4,,,,,,,,,,
1.01E-10,0.777272829,0.356,0.162,8,Cops9,,,,,,,,,,
2.80E-08,0.777003714,0.315,0.14,8,Tubb2a,,,,,,,,,,
9.18E-08,0.768441332,0.242,0.107,8,Ubxn1,,,,,,,,,,
1.43E-07,0.765622124,0.255,0.101,8,Aurkaip1,,,,,,,,,,
1.04E-34,0.763589354,0.919,0.668,8,Prdx1,,,,,,,,,,
1.53E-06,0.75808022,0.181,0.056,8,Sephs2,,,,,,,,,,
1.26E-08,0.756601007,0.282,0.142,8,Esd,,,,,,,,,,
2.84E-07,0.756244016,0.201,0.062,8,Hmgcl,,,,,,,,,,
1.77E-10,0.755806881,0.456,0.231,8,S100a10,,,,,,,,,,
8.67E-09,0.750751852,0.262,0.119,8,Mrps14,,,,,,,,,,
3.22E-08,0.748694033,0.181,0.054,8,Fmo1,,,,,,,,,,
6.28E-07,0.747144133,0.181,0.055,8,Bola2,,,,,,,,,,
3.15E-17,0.740099569,0.658,0.397,8,Ldha,,,,,,,,,,
2.36E-06,0.738325255,0.181,0.06,8,Idh2,,,,,,,,,,
4.16E-13,0.736026546,0.517,0.319,8,Psma7,,,,,,,,,,
5.00E-06,0.735378535,0.161,0.054,8,Mrpl12,,,,,,,,,,
3.94E-06,0.735293329,0.181,0.065,8,Rab9,,,,,,,,,,
1.99E-06,0.731759925,0.235,0.114,8,Atg3,,,,,,,,,,
5.76E-07,0.731049815,0.208,0.076,8,Paics,,,,,,,,,,
1.81E-11,0.73002267,0.268,0.08,8,Hpx,,,,,,,,,,
3.40E-07,0.72962986,0.208,0.07,8,Hmgb1,,,,,,,,,,
6.06E-07,0.729127933,0.174,0.05,8,Spag7,,,,,,,,,,
2.65E-06,0.72723324,0.215,0.1,8,Acadl,,,,,,,,,,
9.02E-09,0.720835105,0.349,0.174,8,Gng5,,,,,,,,,,
2.85E-13,0.720551011,0.577,0.333,8,Atox1,,,,,,,,,,
1.31E-11,0.72019792,0.456,0.228,8,Minos1,,,,,,,,,,
1.31E-09,0.718602181,0.369,0.192,8,Serf2,,,,,,,,,,
1.93E-07,0.713675508,0.295,0.117,8,Crip2,,,,,,,,,,
8.48E-07,0.713167908,0.161,0.048,8,Mrps17,,,,,,,,,,
8.90E-11,0.709244415,0.389,0.22,8,Eif2s2,,,,,,,,,,
6.62E-09,0.708316584,0.342,0.174,8,Nop10,,,,,,,,,,
2.58E-06,0.701418605,0.168,0.05,8,Vtn,,,,,,,,,,
2.94E-06,0.697658587,0.195,0.077,8,Emc6,,,,,,,,,,
4.05E-06,0.695873166,0.181,0.077,8,Pgrmc1,,,,,,,,,,
8.68E-06,0.688826738,0.188,0.08,8,Rp9,,,,,,,,,,
6.19E-07,0.679198382,0.349,0.181,8,Glud1,,,,,,,,,,
1.54E-21,0.676839845,0.758,0.558,8,Cox4i1,,,,,,,,,,
3.77E-06,0.674962835,0.168,0.055,8,Cops6,,,,,,,,,,
4.72E-08,0.6742956,0.242,0.102,8,Gch1,,,,,,,,,,
2.07E-06,0.673448303,0.262,0.134,8,Ndufb11,,,,,,,,,,
6.24E-05,0.670223342,0.154,0.059,8,Immp1l,,,,,,,,,,
1.98E-05,0.669461249,0.188,0.09,8,Idh1,,,,,,,,,,
7.62E-08,0.666054368,0.315,0.17,8,Rab14,,,,,,,,,,
2.14E-10,0.665188346,0.47,0.262,8,Pomp,,,,,,,,,,
3.98E-08,0.662941546,0.436,0.243,8,Elob,,,,,,,,,,
0.000202482,0.661709514,0.168,0.071,8,Acox1,,,,,,,,,,
2.40E-06,0.657442068,0.201,0.095,8,Commd3,,,,,,,,,,
2.40E-05,0.653558503,0.195,0.081,8,Pygl,,,,,,,,,,
3.32E-05,0.652737366,0.168,0.058,8,Nipsnap3b,,,,,,,,,,
9.57E-06,0.651047105,0.188,0.072,8,Mrpl17,,,,,,,,,,
6.29E-05,0.646292975,0.174,0.086,8,Psmd12,,,,,,,,,,
8.60E-06,0.645292644,0.221,0.116,8,Uqcrc2,,,,,,,,,,
5.71E-05,0.639355113,0.181,0.075,8,Mrpl24,,,,,,,,,,
4.41E-08,0.637990583,0.409,0.229,8,Atp5g3,,,,,,,,,,
1.68E-06,0.629675317,0.282,0.136,8,Hsbp1,,,,,,,,,,
0.000152875,0.62877404,0.161,0.067,8,Uqcc2,,,,,,,,,,
0.000115219,0.627385547,0.174,0.074,8,Uba52,,,,,,,,,,
5.63E-05,0.627009586,0.161,0.068,8,Mrpl13,,,,,,,,,,
4.78E-06,0.626453902,0.154,0.047,8,Tmem242,,,,,,,,,,
3.45E-05,0.624530016,0.228,0.096,8,1810022K09Rik,,,,,,,,,,
0.000116718,0.616801192,0.168,0.066,8,Rdx,,,,,,,,,,
1.70E-05,0.614784558,0.302,0.154,8,Csnk2b,,,,,,,,,,
0.000145503,0.612868524,0.215,0.106,8,Ube2r2,,,,,,,,,,
0.000298424,0.606274162,0.161,0.072,8,Ufc1,,,,,,,,,,
5.23E-05,0.604737548,0.168,0.085,8,C1qbp,,,,,,,,,,
1.34E-05,0.602779913,0.174,0.085,8,Nhp2,,,,,,,,,,
1.56E-06,0.598977397,0.336,0.17,8,Chmp2a,,,,,,,,,,
0.000167268,0.596014644,0.168,0.067,8,Mrpl20,,,,,,,,,,
2.11E-05,0.594082244,0.248,0.105,8,Mgll,,,,,,,,,,
2.79E-54,0.590389571,0.591,0.112,8,Spp1,,,,,,,,,,
1.80E-06,0.590141102,0.356,0.232,8,Vamp8,,,,,,,,,,
0.000605686,0.588822324,0.154,0.061,8,Mrpl57,,,,,,,,,,
0.000280052,0.588253688,0.188,0.08,8,Srp9,,,,,,,,,,
7.14E-05,0.586273809,0.221,0.119,8,Higd2a,,,,,,,,,,
3.21E-05,0.58585335,0.174,0.076,8,2810428I15Rik,,,,,,,,,,
3.03E-05,0.585266427,0.302,0.184,8,Psma1,,,,,,,,,,
0.00054225,0.584310342,0.195,0.09,8,Rexo2,,,,,,,,,,
4.59E-05,0.582818291,0.275,0.161,8,Mrpl52,,,,,,,,,,
0.00011175,0.579635238,0.154,0.056,8,Mrps16,,,,,,,,,,
4.94E-05,0.572970958,0.154,0.068,8,Naa38,,,,,,,,,,
0.000301936,0.571172318,0.201,0.091,8,Aprt,,,,,,,,,,
1.81E-05,0.570637493,0.195,0.122,8,Gm10736,,,,,,,,,,
9.14E-05,0.562751194,0.228,0.139,8,Eif5b,,,,,,,,,,
2.46E-05,0.561135412,0.201,0.092,8,Fam32a,,,,,,,,,,
3.45E-07,0.555501042,0.215,0.113,8,Lamtor2,,,,,,,,,,
0.000463191,0.55325241,0.268,0.158,8,Gabarapl1,,,,,,,,,,
0.000497867,0.548018616,0.168,0.097,8,Eno1,,,,,,,,,,
0.000379674,0.547837582,0.208,0.097,8,Psmc2,,,,,,,,,,
8.23E-05,0.547699409,0.235,0.121,8,Ndufb7,,,,,,,,,,
0.000177934,0.545766164,0.168,0.094,8,Psmb7,,,,,,,,,,
0.00022305,0.544144197,0.181,0.104,8,Zfand6,,,,,,,,,,
0.000909344,0.542656595,0.208,0.101,8,Glrx3,,,,,,,,,,
0.000121654,0.539432283,0.168,0.083,8,2310036O22Rik,,,,,,,,,,
0.000427449,0.538971412,0.221,0.123,8,Sdha,,,,,,,,,,
2.89E-05,0.537119265,0.315,0.201,8,Nedd8,,,,,,,,,,
1.01E-06,0.532184289,0.181,0.105,8,Snrpd2,,,,,,,,,,
0.002185419,0.527168159,0.195,0.097,8,Cox17,,,,,,,,,,
0.000495838,0.525728313,0.181,0.104,8,Cnpy2,,,,,,,,,,
0.002355091,0.523625724,0.188,0.104,8,Sumo3,,,,,,,,,,
0.003526398,0.518094275,0.168,0.084,8,Coa3,,,,,,,,,,
0.002558003,0.517297639,0.154,0.067,8,Pdcd5,,,,,,,,,,
0.000120376,0.50798713,0.289,0.157,8,Ptms,,,,,,,,,,
0.000102621,0.50792523,0.235,0.14,8,Ndufb5,,,,,,,,,,
0.000212277,0.504134701,0.302,0.172,8,Sod2,,,,,,,,,,
0.001602705,0.503158046,0.181,0.093,8,Hmgn1,,,,,,,,,,
0.005168078,0.497775511,0.188,0.1,8,Ndufs2,,,,,,,,,,
2.39E-17,0.496265477,0.96,0.83,8,Ftl1,,,,,,,,,,
4.35E-05,0.494733639,0.295,0.213,8,Psmb1,,,,,,,,,,
8.47E-08,0.492584902,0.664,0.452,8,Rpl36,,,,,,,,,,
0.000499104,0.485071632,0.242,0.147,8,Psmb3,,,,,,,,,,
0.000149665,0.469695165,0.195,0.085,8,Fkbp3,,,,,,,,,,
0.003005266,0.464260755,0.275,0.176,8,Rbx1,,,,,,,,,,
0.000694883,0.45635885,0.168,0.097,8,Psmd7,,,,,,,,,,
0.006488213,0.452905897,0.242,0.159,8,Tmem258,,,,,,,,,,
0.001411323,0.44226078,0.235,0.141,8,Eif3g,,,,,,,,,,
1.23E-05,0.44079586,0.416,0.328,8,Atp6v1f,,,,,,,,,,
7.38E-06,0.426238888,0.604,0.466,8,Akr1a1,,,,,,,,,,
0.002957117,0.419118913,0.161,0.103,8,Ssu72,,,,,,,,,,
5.06E-09,0.416323682,0.772,0.649,8,Rps2,,,,,,,,,,
0.003957921,0.41262187,0.168,0.085,8,Hp,,,,,,,,,,
0.000256295,0.410983783,0.195,0.132,8,Tomm22,,,,,,,,,,
0.008694669,0.410058331,0.195,0.122,8,Uqcrc1,,,,,,,,,,
0.003453655,0.401996295,0.235,0.139,8,Prdx2,,,,,,,,,,
1.75E-129,2.637662989,0.992,0.1,9,Car3,,Pericentral (PC) hepatocytes,,,,,,,,
1.08E-137,2.614805935,0.966,0.102,9,Gsta3,,,,,,,,,,
5.54E-128,2.570882294,0.958,0.099,9,Hpd,,,,,,,,,,
6.44E-109,2.521400807,0.891,0.098,9,Ass1,,,,,,,,,,
1.34E-121,2.478055905,0.966,0.136,9,Adh1,,,,,,,,,,
3.63E-106,2.477390433,0.765,0.029,9,Cyp2e1,,,,,,,,,,
8.44E-103,2.445279525,0.866,0.074,9,Mat1a,,,,,,,,,,
5.26E-111,2.417282079,0.924,0.076,9,Cdo1,,,,,,,,,,
4.55E-97,2.35327546,0.891,0.096,9,Bhmt,,,,,,,,,,
7.02E-119,2.350514627,0.983,0.136,9,Aldob,,,,,,,,,,
5.99E-99,2.342674084,0.832,0.061,9,Hmgcs2,,,,,,,,,,
4.91E-122,2.326497033,0.983,0.175,9,Serpina1b,,,,,,,,,,
6.66E-95,2.311508774,0.798,0.047,9,Rgn,,,,,,,,,,
2.89E-94,2.308941694,0.849,0.066,9,Akr1c6,,,,,,,,,,
8.01E-78,2.290664976,0.622,0.028,9,Sult2a1,,,,,,,,,,
1.72E-114,2.272890111,0.966,0.191,9,Serpina1c,,,,,,,,,,
1.94E-101,2.246190878,0.95,0.154,9,Serpina1a,,,,,,,,,,
3.52E-93,2.236202487,0.874,0.112,9,Phyh,,,,,,,,,,
1.40E-87,2.224808736,0.773,0.048,9,Arg1,,,,,,,,,,
6.02E-84,2.218635641,0.697,0.039,9,Aldh1a1,,,,,,,,,,
4.51E-91,2.209425531,0.857,0.09,9,Sord,,,,,,,,,,
1.04E-109,2.184155456,0.966,0.115,9,Chchd10,,,,,,,,,,
7.37E-81,2.175605722,0.655,0.028,9,Sult2a2,,,,,,,,,,
2.69E-84,2.171829628,0.739,0.048,9,Acaa1b,,,,,,,,,,
8.20E-79,2.160367898,0.672,0.036,9,Hacl1,,,,,,,,,,
9.13E-84,2.13034384,0.748,0.048,9,Ndrg2,,,,,,,,,,
2.92E-79,2.12724486,0.824,0.092,9,Gnmt,,,,,,,,,,
4.45E-99,2.126194754,0.899,0.134,9,Cat,,,,,,,,,,
6.88E-82,2.122177056,0.588,0.015,9,Cth,,,,,,,,,,
2.81E-84,2.116751392,0.782,0.057,9,Ttc36,,,,,,,,,,
2.76E-82,2.115064402,0.714,0.039,9,Sult2a8,,,,,,,,,,
5.28E-115,2.102435992,0.992,0.316,9,Apoa2,,,,,,,,,,
6.44E-65,2.102419497,0.588,0.036,9,Hamp2,,,,,,,,,,
2.17E-83,2.093060972,0.706,0.035,9,Tdo2,,,,,,,,,,
4.12E-96,2.072744639,0.941,0.217,9,Apoc3,,,,,,,,,,
5.37E-86,2.055178419,0.773,0.05,9,Uox,,,,,,,,,,
5.56E-84,2.0447018,0.899,0.118,9,Rbp4,,,,,,,,,,
2.07E-75,2.036969558,0.697,0.044,9,Fbp1,,,,,,,,,,
2.40E-73,2.03606165,0.756,0.078,9,Crot,,,,,,,,,,
7.41E-72,2.012184489,0.672,0.043,9,Otc,,,,,,,,,,
4.93E-65,2.002912669,0.63,0.048,9,Stard10,,,,,,,,,,
2.57E-73,2.001195391,0.655,0.037,9,Inmt,,,,,,,,,,
3.29E-37,1.933870638,0.538,0.081,9,Serpina1e,,,,,,,,,,
2.10E-59,1.930800512,0.546,0.03,9,Pah,,,,,,,,,,
3.92E-63,1.926242674,0.555,0.027,9,Aldh1l1,,,,,,,,,,
5.95E-69,1.925940269,0.681,0.049,9,Fah,,,,,,,,,,
1.41E-62,1.920234776,0.529,0.022,9,Ephx2,,,,,,,,,,
7.80E-66,1.917322301,0.672,0.058,9,Acox1,,,,,,,,,,
2.69E-80,1.903960692,0.874,0.161,9,Scp2,,,,,,,,,,
1.99E-73,1.900187544,0.807,0.089,9,Wfdc21,,,,,,,,,,
1.19E-67,1.892576138,0.815,0.125,9,Serpina1d,,,,,,,,,,
4.44E-84,1.882326336,0.916,0.136,9,Gstm1,,,,,,,,,,
3.77E-124,1.870705395,1,0.231,9,Fabp1,,,,,,,,,,
3.24E-93,1.867614569,0.975,0.297,9,Ttr,,,,,,,,,,
2.98E-62,1.834966656,0.538,0.024,9,Ttpa,,,,,,,,,,
8.81E-64,1.829447827,0.773,0.103,9,Gc,,,,,,,,,,
1.20E-65,1.813404681,0.664,0.051,9,Urah,,,,,,,,,,
3.13E-52,1.810054036,0.622,0.072,9,Psen2,,,,,,,,,,
3.34E-53,1.804250712,0.479,0.023,9,Hgd,,,,,,,,,,
1.69E-52,1.804111932,0.521,0.033,9,Agxt,,,,,,,,,,
1.19E-56,1.792606644,0.689,0.081,9,Ddt,,,,,,,,,,
1.51E-50,1.788025068,0.496,0.032,9,Pck1,,,,,,,,,,
1.90E-55,1.786128072,0.555,0.037,9,Glyat,,,,,,,,,,
1.56E-58,1.783267245,0.714,0.089,9,Acaa2,,,,,,,,,,
2.56E-62,1.779111462,0.546,0.026,9,Sec14l2,,,,,,,,,,
9.63E-58,1.776672974,0.664,0.065,9,Apoc4,,,,,,,,,,
3.03E-68,1.767168143,0.689,0.054,9,Adk,,,,,,,,,,
2.08E-84,1.74123173,0.941,0.3,9,Cyb5a,,,,,,,,,,
5.01E-53,1.729302723,0.571,0.046,9,Sephs2,,,,,,,,,,
9.35E-70,1.712240893,0.513,0.014,9,Car5a,,,,,,,,,,
3.59E-73,1.709391169,0.924,0.186,9,Ahsg,,,,,,,,,,
3.69E-53,1.691187738,0.555,0.042,9,Fxyd1,,,,,,,,,,
7.92E-49,1.686134585,0.462,0.025,9,Cmbl,,,,,,,,,,
1.18E-59,1.682092524,0.622,0.051,9,Pcbd1,,,,,,,,,,
2.69E-52,1.678594047,0.521,0.035,9,Gstz1,,,,,,,,,,
1.01E-49,1.639442015,0.513,0.035,9,Selenbp1,,,,,,,,,,
6.49E-54,1.626959906,0.496,0.025,9,Ahcy,,,,,,,,,,
4.95E-50,1.623394775,0.429,0.017,9,Dpys,,,,,,,,,,
1.09E-40,1.617105577,0.445,0.033,9,Ang,,,,,,,,,,
4.39E-45,1.615210538,0.664,0.111,9,Sult1a1,,,,,,,,,,
6.54E-95,1.596320724,0.992,0.274,9,Dbi,,,,,,,,,,
2.42E-50,1.58746596,0.681,0.092,9,Qdpr,,,,,,,,,,
1.22E-52,1.587075437,0.403,0.011,9,Akr1d1,,,,,,,,,,
1.75E-45,1.57107788,0.462,0.029,9,Gcdh,,,,,,,,,,
1.76E-52,1.570765409,0.445,0.018,9,Cbs,,,,,,,,,,
1.47E-36,1.56132641,0.513,0.071,9,Etfa,,,,,,,,,,
4.03E-46,1.556460742,0.58,0.063,9,Hagh,,,,,,,,,,
1.22E-45,1.55319813,0.487,0.037,9,Gstt1,,,,,,,,,,
5.35E-45,1.550604563,0.378,0.014,9,Nrn1,,,,,,,,,,
1.64E-45,1.545713549,0.496,0.039,9,Clpx,,,,,,,,,,
3.78E-46,1.539416354,0.731,0.134,9,Mgst1,,,,,,,,,,
2.52E-36,1.537445943,0.563,0.096,9,Hebp1,,,,,,,,,,
4.92E-44,1.52820938,0.546,0.057,9,Rida,,,,,,,,,,
2.47E-39,1.527753825,0.471,0.043,9,Haao,,,,,,,,,,
2.19E-41,1.526941252,0.487,0.043,9,Acat1,,,,,,,,,,
2.41E-37,1.509239683,0.445,0.039,9,Hmgcs1,,,,,,,,,,
5.02E-30,1.507822717,0.378,0.035,9,Hamp,,,,,,,,,,
2.35E-42,1.504935339,0.378,0.017,9,9030619P08Rik,,,,,,,,,,
4.90E-45,1.497736196,0.437,0.027,9,Pxmp2,,,,,,,,,,
1.26E-41,1.489965037,0.471,0.039,9,Gamt,,,,,,,,,,
3.38E-43,1.489620951,0.546,0.058,9,Mpc1,,,,,,,,,,
1.01E-43,1.471931642,0.37,0.014,9,Bdh1,,,,,,,,,,
4.81E-40,1.470288574,0.345,0.012,9,Maob,,,,,,,,,,
1.10E-40,1.46986701,0.37,0.016,9,Tat,,,,,,,,,,
3.16E-33,1.445152594,0.361,0.025,9,Slc25a47,,,,,,,,,,
1.61E-96,1.444691087,1,0.597,9,Apoc1,,,,,,,,,,
2.47E-33,1.439682314,0.361,0.025,9,Abhd14b,,,,,,,,,,
1.16E-36,1.425050365,0.647,0.129,9,Mup3,,,,,,,,,,
4.40E-40,1.420962141,0.412,0.027,9,Upb1,,,,,,,,,,
3.19E-29,1.41938475,0.353,0.03,9,Hrg,,,,,,,,,,
2.45E-30,1.419035924,0.429,0.051,9,Acadm,,,,,,,,,,
3.54E-42,1.418691786,0.361,0.014,9,Aldh8a1,,,,,,,,,,
2.85E-41,1.414328405,0.336,0.011,9,Baat,,,,,,,,,,
9.97E-30,1.410624667,0.37,0.034,9,Tst,,,,,,,,,,
2.32E-38,1.408524474,0.345,0.015,9,Tkfc,,,,,,,,,,
1.53E-36,1.403253223,0.639,0.123,9,Hist1h2bc,,,,,,,,,,
4.92E-32,1.402770961,0.454,0.058,9,Iah1,,,,,,,,,,
5.06E-33,1.400502893,0.311,0.014,9,Pipox,,,,,,,,,,
2.35E-84,1.399310203,0.992,0.608,9,Alb,,,,,,,,,,
1.57E-45,1.394130767,0.849,0.264,9,Apoa1,,,,,,,,,,
2.83E-34,1.38355473,0.622,0.129,9,Etfb,,,,,,,,,,
1.24E-65,1.372585488,0.924,0.39,9,Aldh2,,,,,,,,,,
5.40E-39,1.370411623,0.42,0.034,9,Orm1,,,,,,,,,,
9.53E-30,1.369604607,0.387,0.038,9,Aldh7a1,,,,,,,,,,
2.90E-32,1.365314693,0.345,0.023,9,Nipsnap1,,,,,,,,,,
1.43E-31,1.36150403,0.412,0.042,9,Asl,,,,,,,,,,
2.20E-31,1.360434956,0.412,0.042,9,Bphl,,,,,,,,,,
7.73E-33,1.336978947,0.42,0.043,9,Pcyt2,,,,,,,,,,
1.94E-40,1.335948741,0.714,0.147,9,Mpc2,,,,,,,,,,
2.60E-32,1.33335637,0.655,0.19,9,Mdh1,,,,,,,,,,
1.23E-30,1.332468998,0.361,0.03,9,Pecr,,,,,,,,,,
6.96E-27,1.327753559,0.261,0.012,9,Fmo3,,,,,,,,,,
3.80E-33,1.323490768,0.37,0.028,9,Grhpr,,,,,,,,,,
3.71E-35,1.321553064,0.311,0.013,9,Aldh1a7,,,,,,,,,,
8.01E-29,1.299049586,0.538,0.104,9,Adh5,,,,,,,,,,
1.00E-36,1.29786596,0.336,0.016,9,Asgr1,,,,,,,,,,
6.34E-41,1.295250286,0.496,0.057,9,Rnase4,,,,,,,,,,
1.02E-30,1.295010668,0.294,0.014,9,Acat3,,,,,,,,,,
7.84E-35,1.294821135,0.445,0.048,9,Fmo1,,,,,,,,,,
1.57E-29,1.28966338,0.244,0.008,9,Hao1,,,,,,,,,,
2.56E-27,1.288930833,0.336,0.03,9,Atf5,,,,,,,,,,
9.36E-35,1.281064639,0.303,0.012,9,Cideb,,,,,,,,,,
3.60E-26,1.280213109,0.378,0.045,9,Acadvl,,,,,,,,,,
1.06E-29,1.26496065,0.294,0.016,9,Cyp2c50,,,,,,,,,,
8.35E-29,1.264940801,0.412,0.049,9,Lap3,,,,,,,,,,
7.91E-28,1.262491617,0.269,0.013,9,Agmat,,,,,,,,,,
3.03E-27,1.261552302,0.244,0.009,9,Sult1d1,,,,,,,,,,
1.59E-24,1.259689317,0.361,0.044,9,Gchfr,,,,,,,,,,
2.38E-27,1.25061856,0.244,0.01,9,Hsd3b3,,,,,,,,,,
2.44E-34,1.250519246,0.739,0.206,9,Prdx6,,,,,,,,,,
8.13E-29,1.249714015,0.361,0.034,9,Hadh,,,,,,,,,,
7.98E-25,1.239683265,0.42,0.065,9,Cisd1,,,,,,,,,,
1.16E-26,1.238739283,0.521,0.103,9,Ech1,,,,,,,,,,
2.11E-21,1.236692514,0.269,0.023,9,Mthfd1,,,,,,,,,,
5.97E-20,1.227465375,0.328,0.046,9,Comt,,,,,,,,,,
1.19E-27,1.225313258,0.395,0.048,9,Ethe1,,,,,,,,,,
5.14E-32,1.225271523,0.269,0.009,9,Slc25a13,,,,,,,,,,
8.14E-30,1.220352098,0.277,0.014,9,Pank1,,,,,,,,,,
2.63E-20,1.220124291,0.244,0.019,9,Fmo5,,,,,,,,,,
6.03E-26,1.216129492,0.319,0.028,9,Abcd3,,,,,,,,,,
2.20E-29,1.211511431,0.269,0.012,9,Gm4952,,,,,,,,,,
1.13E-20,1.210767032,0.319,0.044,9,Ppa1,,,,,,,,,,
5.13E-29,1.210092573,0.647,0.175,9,Glud1,,,,,,,,,,
1.12E-30,1.207170089,0.269,0.011,9,Amdhd1,,,,,,,,,,
1.02E-28,1.206297379,0.303,0.019,9,Scp2-ps2,,,,,,,,,,
6.17E-25,1.204582744,0.261,0.016,9,Aldh6a1,,,,,,,,,,
3.32E-27,1.20412225,0.597,0.15,9,Uqcrfs1,,,,,,,,,,
4.81E-28,1.202489293,0.361,0.039,9,Decr1,,,,,,,,,,
3.52E-26,1.201350142,0.361,0.041,9,Eci1,,,,,,,,,,
7.11E-30,1.199051384,0.395,0.044,9,Glo1,,,,,,,,,,
4.61E-28,1.189547184,0.218,0.005,9,Akr1c14,,,,,,,,,,
8.33E-26,1.183634716,0.328,0.032,9,Nit2,,,,,,,,,,
4.12E-33,1.183080822,0.756,0.228,9,Uqcrq,,,,,,,,,,
6.01E-25,1.180223724,0.244,0.012,9,Gls2,,,,,,,,,,
3.20E-26,1.179759835,0.471,0.084,9,Dap,,,,,,,,,,
1.25E-30,1.176582165,0.286,0.014,9,0610005C13Rik,,,,,,,,,,
3.24E-25,1.17299156,0.412,0.061,9,Echs1,,,,,,,,,,
1.55E-20,1.169878502,0.235,0.016,9,Cyp2c37,,,,,,,,,,
2.20E-31,1.166330959,0.252,0.007,9,Bbox1,,,,,,,,,,
4.15E-18,1.151816613,0.227,0.02,9,Csad,,,,,,,,,,
3.64E-21,1.148310772,0.261,0.022,9,Bnip3,,,,,,,,,,
6.04E-22,1.147024524,0.387,0.064,9,Aldh9a1,,,,,,,,,,
1.87E-22,1.140940322,0.261,0.02,9,Coq8a,,,,,,,,,,
3.89E-31,1.13825477,0.277,0.014,9,Bhmt2,,,,,,,,,,
5.49E-25,1.137797517,0.328,0.034,9,Slc25a1,,,,,,,,,,
8.11E-20,1.13634307,0.193,0.009,9,Ehhadh,,,,,,,,,,
3.61E-31,1.134989149,0.79,0.314,9,Ndufa4,,,,,,,,,,
9.51E-27,1.1316561,0.513,0.101,9,Suclg1,,,,,,,,,,
6.65E-25,1.129223858,0.588,0.15,9,Serpina3k,,,,,,,,,,
3.42E-22,1.127122458,0.303,0.032,9,Acsl1,,,,,,,,,,
8.14E-28,1.126077282,0.269,0.016,9,Nudt7,,,,,,,,,,
1.96E-23,1.124304853,0.235,0.012,9,Papss2,,,,,,,,,,
2.30E-20,1.121131546,0.345,0.052,9,Ccs,,,,,,,,,,
4.88E-18,1.1169769,0.345,0.06,9,Tuba4a,,,,,,,,,,
