p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,,,,
2.96E-56,1.623491276,0.624,0.114,11,Cyp4a10,,,,,,,,,,,
7.03E-85,1.52852916,0.939,0.339,11,Slc34a1,,,,,,,,,,,
1.09E-45,1.470023282,0.612,0.16,11,Slc22a8,,,,,,,,,,,
9.92E-44,1.454503926,0.527,0.092,11,Slc13a3,,,,,,,,,,,
3.26E-51,1.439636466,0.715,0.202,11,Nat8f1,,,,,,,,,,,
3.49E-35,1.400191756,0.424,0.067,11,Nat8,,,,,,,,,,,
1.33E-40,1.370974526,0.558,0.135,11,Cyp2j5,,,,,,,,,,,
5.90E-34,1.368088778,0.485,0.112,11,Mfsd4b5,,,,,,,,,,,
1.27E-86,1.357578355,0.988,0.547,11,Spink1,,,,,,,,,,,
3.22E-34,1.319161608,0.497,0.106,11,Mep1a,,,,,,,,,,,
3.69E-29,1.318634837,0.436,0.102,11,Slc22a1,,,,,,,,,,,
5.35E-36,1.310615584,0.539,0.123,11,Slc27a2,,,,,,,,,,,
2.97E-68,1.304701654,0.909,0.367,11,Tmem27,,,,,,,,,,,
3.83E-25,1.277480304,0.321,0.053,11,Tmigd1,,,,,,,,,,,
7.66E-39,1.265166735,0.642,0.201,11,Rdh16f2,,,,,,,,,,,
2.95E-29,1.238773479,0.394,0.068,11,Ces1d,,,,,,,,,,,
9.80E-23,1.22305405,0.315,0.061,11,Prlr,,,,,,,,,,,
3.49E-23,1.222634284,0.358,0.084,11,Tmem174,,,,,,,,,,,
4.63E-26,1.22221522,0.43,0.108,11,Slc17a1,,,,,,,,,,,
5.86E-28,1.190974748,0.479,0.123,11,Slc22a18,,,,,,,,,,,
1.08E-22,1.173822027,0.345,0.072,11,Mettl7b,,,,,,,,,,,
2.26E-20,1.156540325,0.327,0.074,11,Cyp4a31,,,,,,,,,,,
4.65E-26,1.134758582,0.461,0.118,11,Sod3,,,,,,,,,,,
3.53E-19,1.107300982,0.333,0.083,11,Ugt3a2,,,,,,,,,,,
3.57E-35,1.105647615,0.709,0.274,11,Cyba,,,,,,,,,,,
2.55E-28,1.101772139,0.612,0.219,11,Guca2b,,,,,,,,,,,
9.75E-15,1.088163735,0.273,0.077,11,Lrp2,,,,,,,,,,,
5.80E-19,1.07593052,0.352,0.086,11,Slc13a1,,,,,,,,,,,
2.14E-18,1.068584615,0.412,0.127,11,Dnase1,,,,,,,,,,,
6.99E-18,1.04870204,0.315,0.073,11,Apom,,,,,,,,,,,
8.85E-20,1.025826672,0.43,0.131,11,Ggt1,,,,,,,,,,,
1.31E-17,1.025756001,0.309,0.073,11,Slc16a2,,,,,,,,,,,
7.73E-19,1.014164955,0.394,0.115,11,Ccdc107,,,,,,,,,,,
6.29E-17,1.001921745,0.248,0.045,11,Adtrp,,,,,,,,,,,
5.16E-25,1.001407723,0.6,0.233,11,Tcn2,,,,,,,,,,,
5.03E-15,0.980819332,0.279,0.07,11,Slc22a12,,,,,,,,,,,
2.69E-18,0.970348599,0.364,0.094,11,Aadac,,,,,,,,,,,
2.60E-17,0.969608549,0.418,0.134,11,Abcg2,,,,,,,,,,,
2.09E-17,0.965427367,0.406,0.133,11,Tmem205,,,,,,,,,,,
7.15E-17,0.956999082,0.418,0.148,11,Tmem37,,,,,,,,,,,
2.64E-18,0.934722575,0.339,0.082,11,Slc3a1,,,,,,,,,,,
3.45E-26,0.915737888,0.685,0.275,11,Acaa1b,,,,,,,,,,,
2.78E-13,0.898677973,0.303,0.088,11,Galnt11,,,,,,,,,,,
1.32E-13,0.898264729,0.236,0.051,11,Slc4a4,,,,,,,,,,,
5.40E-15,0.895820977,0.242,0.054,11,Aass,,,,,,,,,,,
9.79E-15,0.872031832,0.188,0.027,11,Rarres2,,,,,,,,,,,
1.80E-13,0.869411085,0.267,0.065,11,Slc6a18,,,,,,,,,,,
2.78E-11,0.856417974,0.327,0.127,11,Folr1,,,,,,,,,,,
7.50E-11,0.842266687,0.273,0.085,11,Cyp2d26,,,,,,,,,,,
7.07E-37,0.835445165,0.927,0.69,11,Cd63,,,,,,,,,,,
1.50E-18,0.826950658,0.624,0.314,11,Tmem176a,,,,,,,,,,,
6.64E-12,0.804166204,0.388,0.151,11,Pth1r,,,,,,,,,,,
3.52E-10,0.800234201,0.285,0.096,11,Smim24,,,,,,,,,,,
7.94E-28,0.791910863,0.776,0.34,11,Hao2,,,,,,,,,,,
2.19E-17,0.790474029,0.618,0.339,11,Tmbim4,,,,,,,,,,,
6.82E-10,0.790035191,0.309,0.116,11,Neu1,,,,,,,,,,,
9.57E-10,0.78871801,0.23,0.068,11,Mfsd4b1,,,,,,,,,,,
1.28E-11,0.784064638,0.23,0.055,11,Kcnj15,,,,,,,,,,,
2.66E-09,0.781242027,0.261,0.088,11,Sardh,,,,,,,,,,,
3.31E-11,0.778508109,0.315,0.108,11,Retsat,,,,,,,,,,,
8.06E-12,0.767283316,0.43,0.182,11,Mgst1,,,,,,,,,,,
1.44E-14,0.76054946,0.552,0.28,11,Apoe,,,,,,,,,,,
1.16E-08,0.756369051,0.255,0.089,11,Slc7a9,,,,,,,,,,,
2.35E-08,0.754196299,0.2,0.061,11,Alpl,,,,,,,,,,,
2.39E-10,0.753906791,0.158,0.029,11,Vnn1,,,,,,,,,,,
2.53E-12,0.751273546,0.382,0.14,11,Acsm2,,,,,,,,,,,
2.68E-36,0.744846149,0.636,0.195,11,Napsa,,,,,,,,,,,
4.41E-22,0.743428201,0.703,0.328,11,Pck1,,,,,,,,,,,
4.09E-13,0.736303856,0.164,0.023,11,Mogat1,,,,,,,,,,,
1.60E-09,0.729889084,0.224,0.062,11,Cldn2,,,,,,,,,,,
6.30E-09,0.728253105,0.176,0.041,11,Car4,,,,,,,,,,,
5.19E-11,0.725512351,0.218,0.053,11,Amn,,,,,,,,,,,
1.78E-13,0.724360699,0.564,0.312,11,Tmbim6,,,,,,,,,,,
6.38E-10,0.724163722,0.345,0.134,11,Lrpap1,,,,,,,,,,,
2.24E-11,0.706896713,0.345,0.124,11,Igfbp4,,,,,,,,,,,
8.22E-11,0.706855732,0.473,0.241,11,Chpt1,,,,,,,,,,,
8.35E-09,0.705407197,0.248,0.09,11,Mettl7a1,,,,,,,,,,,
4.07E-09,0.702349083,0.37,0.168,11,Grina,,,,,,,,,,,
1.00E-18,0.696144858,0.752,0.433,11,Pdzk1ip1,,,,,,,,,,,
4.15E-10,0.690392129,0.436,0.209,11,Lamp2,,,,,,,,,,,
6.96E-12,0.685646586,0.388,0.152,11,Hpd,,,,,,,,,,,
2.10E-08,0.682796468,0.218,0.069,11,Slc37a4,,,,,,,,,,,
6.26E-12,0.679427,0.539,0.264,11,Cda,,,,,,,,,,,
5.76E-08,0.670400529,0.206,0.063,11,Slc47a1,,,,,,,,,,,
2.69E-07,0.66587579,0.321,0.148,11,Eci3,,,,,,,,,,,
1.55E-06,0.660970277,0.194,0.069,11,Entpd5,,,,,,,,,,,
3.08E-09,0.650505967,0.182,0.047,11,Car14,,,,,,,,,,,
1.34E-05,0.640520411,0.164,0.055,11,G6pc,,,,,,,,,,,
1.19E-64,0.633023351,1,0.646,11,Miox,,,,,,,,,,,
1.65E-41,0.63016188,0.933,0.472,11,Akr1c21,,,,,,,,,,,
3.08E-06,0.626691005,0.212,0.077,11,Gm4450,,,,,,,,,,,
1.49E-07,0.622917232,0.164,0.041,11,Cpn1,,,,,,,,,,,
3.96E-06,0.62173899,0.218,0.082,11,Cgref1,,,,,,,,,,,
1.28E-07,0.620864149,0.182,0.05,11,Gcnt1,,,,,,,,,,,
0.000134764,0.618661806,0.158,0.061,11,Cyp51,,,,,,,,,,,
6.92E-06,0.61681415,0.236,0.1,11,Fuca1,,,,,,,,,,,
5.23E-05,0.612803422,0.206,0.09,11,Cideb,,,,,,,,,,,
9.77E-10,0.610603957,0.552,0.309,11,Lamp1,,,,,,,,,,,
9.62E-06,0.604208542,0.242,0.104,11,Acot1,,,,,,,,,,,
3.08E-34,0.600875153,0.909,0.488,11,Gsta2,,,,,,,,,,,
1.51E-11,0.598820026,0.679,0.432,11,Tmem176b,,,,,,,,,,,
1.94E-07,0.586807391,0.4,0.208,11,Aldh6a1,,,,,,,,,,,
4.20E-44,0.586764301,0.994,0.756,11,Gpx1,,,,,,,,,,,
1.61E-05,0.584084746,0.17,0.063,11,Slc51b,,,,,,,,,,,
4.99E-07,0.572724831,0.297,0.133,11,Papss2,,,,,,,,,,,
1.84E-05,0.572506982,0.242,0.107,11,Aup1,,,,,,,,,,,
1.16E-08,0.559288289,0.479,0.249,11,Pter,,,,,,,,,,,
1.72E-08,0.554558222,0.339,0.144,11,Thnsl2,,,,,,,,,,,
3.08E-06,0.539321243,0.339,0.171,11,Aldh7a1,,,,,,,,,,,
6.24E-05,0.537024541,0.218,0.096,11,Gas2,,,,,,,,,,,
1.05E-05,0.531924089,0.152,0.048,11,Htra1,,,,,,,,,,,
4.36E-05,0.530561683,0.291,0.146,11,Acsl1,,,,,,,,,,,
0.000174943,0.5276536,0.152,0.055,11,Slc17a3,,,,,,,,,,,
0.000180164,0.523005188,0.297,0.162,11,Gcdh,,,,,,,,,,,
2.60E-32,0.52186252,0.994,0.73,11,Dbi,,,,,,,,,,,
3.32E-11,0.521623526,0.57,0.301,11,AI314278,,,,,,,,,,,
1.04E-05,0.514932229,0.218,0.087,11,Fitm1,,,,,,,,,,,
0.000117835,0.51120563,0.242,0.114,11,Gm19950,,,,,,,,,,,
6.52E-16,0.507717818,0.673,0.346,11,Fbp1,,,,,,,,,,,
0.000202452,0.504475627,0.242,0.117,11,Hpn,,,,,,,,,,,
0.000276572,0.504321817,0.152,0.057,11,Abhd14a,,,,,,,,,,,
0.000603036,0.501420658,0.152,0.066,11,Ak4,,,,,,,,,,,
0.000197228,0.500294556,0.333,0.19,11,Mettl26,,,,,,,,,,,
0.001411176,0.494049644,0.206,0.103,11,Fuca2,,,,,,,,,,,
0.0012237,0.493722021,0.2,0.097,11,Maf,,,,,,,,,,,
5.21E-05,0.4899552,0.164,0.059,11,Lipa,,,,,,,,,,,
5.15E-05,0.489367082,0.267,0.129,11,Ctsh,,,,,,,,,,,
0.001168347,0.487797984,0.194,0.121,11,Abcd3,,,,,,,,,,,
0.000294229,0.487609153,0.218,0.102,11,Fam213a,,,,,,,,,,,
3.84E-08,0.486389551,0.515,0.301,11,Cat,,,,,,,,,,,
3.62E-09,0.484745289,0.436,0.216,11,Idh1,,,,,,,,,,,
0.00069893,0.483315592,0.182,0.082,11,Mut,,,,,,,,,,,
0.000160496,0.481268005,0.309,0.165,11,Inmt,,,,,,,,,,,
0.000993777,0.478605257,0.236,0.127,11,Atraid,,,,,,,,,,,
2.90E-05,0.476278244,0.242,0.136,11,Tm2d2,,,,,,,,,,,
5.42E-09,0.475311223,0.303,0.128,11,Spp2,,,,,,,,,,,
2.78E-09,0.474541866,0.503,0.263,11,Timp3,,,,,,,,,,,
0.000966872,0.472199153,0.206,0.098,11,Fcgrt,,,,,,,,,,,
2.02E-06,0.471540609,0.412,0.222,11,Sult1d1,,,,,,,,,,,
0.007528491,0.469394565,0.2,0.116,11,Acox1,,,,,,,,,,,
1.39E-53,0.464433285,1,0.714,11,Aldob,,,,,,,,,,,
0.001045571,0.457191401,0.152,0.073,11,Lpcat3,,,,,,,,,,,
9.81E-07,0.456482107,0.455,0.253,11,Bdh2,,,,,,,,,,,
0.001554927,0.445712981,0.218,0.11,11,Ergic3,,,,,,,,,,,
0.004506101,0.44499401,0.17,0.09,11,Gm2a,,,,,,,,,,,
1.36E-06,0.443168086,0.533,0.331,11,Khk,,,,,,,,,,,
1.15E-16,0.438839377,0.685,0.362,11,Keg1,,,,,,,,,,,
1.45E-25,0.435374822,0.8,0.411,11,Ass1,,,,,,,,,,,
0.003128332,0.43032874,0.273,0.161,11,Pipox,,,,,,,,,,,
0.000680435,0.42281395,0.236,0.119,11,Sar1b,,,,,,,,,,,
1.10E-08,0.42187105,0.448,0.235,11,Cela1,,,,,,,,,,,
6.50E-08,0.418105978,0.836,0.686,11,mt-Rnr1,,,,,,,,,,,
5.60E-05,0.414002581,0.448,0.286,11,Arl6ip1,,,,,,,,,,,
1.33E-24,0.413534681,0.83,0.46,11,Rida,,,,,,,,,,,
0.005500923,0.411245413,0.17,0.083,11,Aspdh,,,,,,,,,,,
0.001072056,0.410304509,0.376,0.235,11,Marc2,,,,,,,,,,,
0.008804721,0.409540392,0.152,0.076,11,Cnih4,,,,,,,,,,,
7.95E-29,0.407651658,0.527,0.185,11,Aqp1,,,,,,,,,,,
0.002258439,0.407500222,0.261,0.146,11,Tst,,,,,,,,,,,
3.45E-05,0.407225431,0.37,0.207,11,Cryl1,,,,,,,,,,,
1.54E-22,0.406734854,0.97,0.71,11,Igfbp7,,,,,,,,,,,
0.00818711,0.406376225,0.224,0.126,11,Tnfaip8,,,,,,,,,,,
5.95E-13,0.406265929,0.994,0.899,11,mt-Rnr2,,,,,,,,,,,
2.60E-07,0.405653398,0.442,0.241,11,Dnajc12,,,,,,,,,,,
7.49E-09,0.405612084,0.485,0.281,11,Gsta4,,,,,,,,,,,
1.87E-114,2.868097441,0.786,0.049,12,Plvap,,Fenestrated endothelial cell_Plvap high,,,,,,,,,
1.83E-68,2.314462772,0.581,0.05,12,Plpp1,,,,,,,,,,,
3.71E-49,2.237705199,0.53,0.052,12,Fabp4,,,,,,,,,,,
3.63E-57,2.120186043,0.564,0.054,12,Emcn,,,,,,,,,,,
1.09E-75,2.07658357,0.889,0.534,12,Hspb1,,,,,,,,,,,
1.01E-40,2.023281254,0.402,0.045,12,Igfbp5,,,,,,,,,,,
4.69E-29,1.972592084,0.316,0.034,12,Ctla2a,,,,,,,,,,,
3.73E-40,1.930134594,0.385,0.025,12,Rgcc,,,,,,,,,,,
1.34E-43,1.918248229,0.496,0.05,12,Plpp3,,,,,,,,,,,
2.48E-51,1.894603583,0.684,0.16,12,Ly6c1,,,,,,,,,,,
1.37E-43,1.842019227,0.359,0.013,12,Eng,,,,,,,,,,,
1.91E-35,1.840636275,0.402,0.042,12,Hsp25-ps1,,,,,,,,,,,
7.99E-38,1.838920159,0.316,0.012,12,Flt1,,,,,,,,,,,
3.39E-36,1.821730143,0.393,0.034,12,Egfl7,,,,,,,,,,,
2.81E-37,1.78660014,0.308,0.014,12,Kdr,,,,,,,,,,,
1.88E-36,1.722368716,0.368,0.022,12,Rsad2,,,,,,,,,,,
1.55E-49,1.712282352,0.889,0.405,12,Hspa1a,,,,,,,,,,,
4.22E-27,1.674175401,0.291,0.037,12,Esm1,,,,,,,,,,,
5.09E-20,1.633556582,0.342,0.088,12,Phlda1,,,,,,,,,,,
2.44E-26,1.59001609,0.299,0.027,12,Gimap6,,,,,,,,,,,
1.02E-30,1.5764125,0.231,0.011,12,Cd300lg,,,,,,,,,,,
8.90E-22,1.562567115,0.256,0.029,12,Plk2,,,,,,,,,,,
2.13E-36,1.555379534,0.479,0.055,12,Tm4sf1,,,,,,,,,,,
1.79E-13,1.540363233,0.179,0.028,12,Vcam1,,,,,,,,,,,
6.42E-26,1.469320851,0.248,0.017,12,Nrp1,,,,,,,,,,,
5.66E-20,1.452064248,0.385,0.081,12,Sgk1,,,,,,,,,,,
2.56E-38,1.449479846,0.752,0.207,12,Ifitm3,,,,,,,,,,,
1.03E-19,1.398291999,0.325,0.052,12,Gng11,,,,,,,,,,,
2.99E-24,1.393444387,0.222,0.009,12,Tmem204,,,,,,,,,,,
2.63E-36,1.375165033,0.803,0.308,12,Ly6e,,,,,,,,,,,
3.33E-49,1.367214158,0.957,0.466,12,B2m,,,,,,,,,,,
1.25E-20,1.352959671,0.222,0.013,12,Adgrl4,,,,,,,,,,,
7.71E-09,1.309564156,0.222,0.052,12,Cxcl10,,,,,,,,,,,
5.36E-14,1.306155269,0.188,0.031,12,Cyp4b1,,,,,,,,,,,
1.15E-19,1.303194883,0.231,0.017,12,Gimap4,,,,,,,,,,,
1.92E-15,1.257277419,0.239,0.033,12,Bst2,,,,,,,,,,,
1.77E-17,1.252873077,0.214,0.023,12,Ehd4,,,,,,,,,,,
1.82E-11,1.241975216,0.256,0.11,12,Hsph1,,,,,,,,,,,
3.76E-16,1.234467113,0.154,0.007,12,Ifi44,,,,,,,,,,,
4.36E-16,1.224768843,0.197,0.016,12,Gpihbp1,,,,,,,,,,,
8.09E-11,1.201665307,0.205,0.052,12,Icam1,,,,,,,,,,,
2.03E-14,1.20033023,0.239,0.039,12,Esam,,,,,,,,,,,
7.76E-12,1.186998123,0.179,0.022,12,Cd34,,,,,,,,,,,
3.34E-39,1.180360167,0.598,0.101,12,Sparc,,,,,,,,,,,
1.10E-14,1.162643928,0.214,0.028,12,1810011O10Rik,,,,,,,,,,,
3.00E-15,1.13512913,0.162,0.013,12,Tcf4,,,,,,,,,,,
1.69E-12,1.134363282,0.179,0.021,12,Ramp3,,,,,,,,,,,
1.12E-13,1.115930926,0.214,0.026,12,Slc9a3r2,,,,,,,,,,,
2.52E-13,1.087111001,0.154,0.011,12,Mmrn2,,,,,,,,,,,
1.91E-18,1.086747744,0.53,0.178,12,H2-D1,,,,,,,,,,,
5.90E-14,1.086050929,0.479,0.199,12,Jun,,,,,,,,,,,
1.16E-07,1.082222039,0.154,0.036,12,Marcksl1,,,,,,,,,,,
6.23E-10,1.024876811,0.222,0.055,12,Klf2,,,,,,,,,,,
7.92E-21,1.024427926,0.726,0.325,12,H2-K1,,,,,,,,,,,
6.07E-12,1.023197193,0.171,0.02,12,Ramp2,,,,,,,,,,,
4.62E-09,0.997945143,0.162,0.034,12,Socs3,,,,,,,,,,,
3.67E-10,0.99785875,0.162,0.023,12,Cd200,,,,,,,,,,,
3.42E-09,0.988987136,0.154,0.02,12,Thbd,,,,,,,,,,,
1.33E-13,0.9543012,0.41,0.127,12,Srgn,,,,,,,,,,,
1.32E-08,0.9477585,0.214,0.046,12,AW112010,,,,,,,,,,,
1.81E-09,0.945354878,0.179,0.04,12,H2-Q6,,,,,,,,,,,
2.21E-08,0.931552722,0.316,0.135,12,Junb,,,,,,,,,,,
3.34E-05,0.872769293,0.188,0.076,12,Cebpd,,,,,,,,,,,
5.31E-07,0.865632313,0.197,0.058,12,Rbms1,,,,,,,,,,,
1.29E-08,0.855666893,0.205,0.045,12,H2-Q7,,,,,,,,,,,
7.52E-08,0.835353374,0.162,0.036,12,Il10rb,,,,,,,,,,,
6.73E-06,0.816604518,0.274,0.131,12,Pim3,,,,,,,,,,,
2.85E-06,0.806616356,0.427,0.282,12,Gadd45g,,,,,,,,,,,
2.71E-05,0.805280698,0.162,0.056,12,Sertad1,,,,,,,,,,,
2.10E-06,0.805187745,0.35,0.205,12,Atf3,,,,,,,,,,,
1.42E-05,0.795889569,0.188,0.077,12,Sh3bp5,,,,,,,,,,,
3.02E-05,0.795856312,0.205,0.074,12,Rhob,,,,,,,,,,,
6.73E-07,0.784820999,0.325,0.152,12,Ifitm2,,,,,,,,,,,
4.81E-10,0.780957949,0.692,0.472,12,Hsp90aa1,,,,,,,,,,,
0.000770659,0.740270252,0.154,0.059,12,Psmb8,,,,,,,,,,,
1.29E-06,0.7382036,0.197,0.053,12,Adgrf5,,,,,,,,,,,
1.22E-05,0.717344589,0.479,0.315,12,Dnajb1,,,,,,,,,,,
5.98E-05,0.678526069,0.359,0.191,12,Id3,,,,,,,,,,,
7.08E-07,0.675188628,0.239,0.139,12,Tra2b,,,,,,,,,,,
0.000189189,0.669335679,0.171,0.066,12,Msn,,,,,,,,,,,
0.000174295,0.664727106,0.325,0.165,12,Dusp1,,,,,,,,,,,
3.24E-05,0.651599935,0.197,0.094,12,Cd47,,,,,,,,,,,
3.80E-05,0.650505849,0.453,0.276,12,Ier3,,,,,,,,,,,
6.59E-05,0.646320066,0.222,0.137,12,Jund,,,,,,,,,,,
3.42E-10,0.617815442,0.778,0.51,12,Ly6a,,,,,,,,,,,
2.79E-10,0.615633305,0.897,0.747,12,Hspa8,,,,,,,,,,,
2.04E-05,0.613504057,0.419,0.262,12,Cd81,,,,,,,,,,,
0.000513154,0.612043802,0.205,0.1,12,S100a13,,,,,,,,,,,
0.002323649,0.607074015,0.197,0.102,12,Crip2,,,,,,,,,,,
0.002314752,0.605593378,0.171,0.085,12,Rhoc,,,,,,,,,,,
5.92E-06,0.602593604,0.436,0.304,12,Laptm4a,,,,,,,,,,,
0.000741458,0.600977125,0.282,0.175,12,Serinc3,,,,,,,,,,,
0.00125493,0.590850649,0.205,0.102,12,Gas6,,,,,,,,,,,
3.62E-05,0.580371662,0.333,0.235,12,Tagln2,,,,,,,,,,,
0.001719963,0.575185942,0.222,0.105,12,S100a16,,,,,,,,,,,
0.003516549,0.567960105,0.333,0.193,12,Zfp36,,,,,,,,,,,
0.002980652,0.566316206,0.179,0.078,12,Hspa1b,,,,,,,,,,,
0.001243146,0.548062744,0.402,0.268,12,Timp3,,,,,,,,,,,
5.86E-06,0.529719269,0.692,0.584,12,Ubc,,,,,,,,,,,
0.004795304,0.523127932,0.179,0.083,12,Rdx,,,,,,,,,,,
0.007065637,0.512744305,0.214,0.13,12,Ifi27,,,,,,,,,,,
0.002736586,0.512711987,0.214,0.128,12,Rbm8a,,,,,,,,,,,
0.000420901,0.505707455,0.265,0.144,12,Nfkbia,,,,,,,,,,,
0.002852718,0.502200011,0.41,0.299,12,Dnaja1,,,,,,,,,,,
1.69E-07,0.501711163,0.932,0.857,12,Ubb,,,,,,,,,,,
0.000184097,0.500939425,0.41,0.266,12,Ywhab,,,,,,,,,,,
0.008279039,0.494859811,0.162,0.096,12,Mgll,,,,,,,,,,,
0.002124114,0.493943752,0.197,0.114,12,Egr1,,,,,,,,,,,
0.000869663,0.492646122,0.205,0.093,12,Anxa2,,,,,,,,,,,
0.008365659,0.477481438,0.256,0.169,12,Fkbp1a,,,,,,,,,,,
0.005183282,0.469137207,0.316,0.228,12,Fos,,,,,,,,,,,
0.000139014,0.460324521,0.197,0.147,12,App,,,,,,,,,,,
0.004430848,0.455567995,0.171,0.116,12,Sypl,,,,,,,,,,,
5.26E-07,0.440386034,0.778,0.607,12,H3f3b,,,,,,,,,,,
0.00026611,0.432680227,0.624,0.533,12,Hsp90ab1,,,,,,,,,,,
3.29E-05,0.421683602,0.684,0.514,12,Gnas,,,,,,,,,,,
1.25E-06,0.418999266,0.436,0.316,12,Plscr2,,,,,,,,,,,
0.004159172,0.410737444,0.325,0.19,12,Tmsb10,,,,,,,,,,,
0.004560551,0.406508682,0.248,0.182,12,Tmem50a,,,,,,,,,,,
0.007742339,0.404170683,0.197,0.14,12,Arpc1a,,,,,,,,,,,
0.006554513,0.401505598,0.359,0.255,12,Cd24a,,,,,,,,,,,
9.60E-116,2.937282261,0.958,0.1,13,Cldn4,,Distal collecting duct principal cell_Cldn4 high,,,,,,,,,
4.56E-118,2.66428202,0.99,0.212,13,Lgals3,,,,,,,,,,,
9.93E-81,2.602816817,0.792,0.047,13,Hsd11b2,,,,,,,,,,,
1.44E-83,2.595997347,0.771,0.042,13,Slc2a1,,,,,,,,,,,
1.18E-78,2.55935156,0.75,0.05,13,Aqp2,,,,,,,,,,,
1.59E-71,2.38220418,0.708,0.051,13,Tacstd2,,,,,,,,,,,
6.52E-60,2.371143318,0.604,0.037,13,Fxyd4,,,,,,,,,,,
3.43E-52,2.323943542,0.448,0.012,13,Lcn2,,,,,,,,,,,
3.15E-62,2.232075352,0.625,0.034,13,Ptges,,,,,,,,,,,
5.34E-50,2.15319722,0.573,0.043,13,Aqp3,,,,,,,,,,,
6.22E-54,2.088770633,0.677,0.097,13,Cldn7,,,,,,,,,,,
7.81E-58,2.073277889,0.771,0.095,13,Krt18,,,,,,,,,,,
8.57E-56,2.049736588,0.823,0.307,13,Clu,,,,,,,,,,,
1.22E-50,2.019637738,0.594,0.049,13,Blnk,,,,,,,,,,,
2.21E-25,2.014114833,0.188,0.002,13,Sprr2f,,,,,,,,,,,
6.30E-32,1.978767585,0.448,0.046,13,Emp1,,,,,,,,,,,
2.42E-47,1.971993533,0.458,0.021,13,Tmem45b,,,,,,,,,,,
6.44E-44,1.961348404,0.458,0.02,13,Kcne1,,,,,,,,,,,
1.38E-37,1.960932174,0.521,0.049,13,Gdf15,,,,,,,,,,,
4.67E-57,1.931244729,0.865,0.192,13,Krt8,,,,,,,,,,,
4.53E-22,1.8363644,0.24,0.009,13,Sprr2g,,,,,,,,,,,
5.63E-51,1.762813508,0.885,0.22,13,Ifrd1,,,,,,,,,,,
1.06E-49,1.750559732,0.771,0.197,13,Cd9,,,,,,,,,,,
8.78E-39,1.719670505,0.51,0.041,13,Scnn1b,,,,,,,,,,,
4.96E-52,1.700609804,0.844,0.232,13,Sh3bgrl3,,,,,,,,,,,
9.07E-15,1.684657049,0.312,0.054,13,Sprr1a,,,,,,,,,,,
7.23E-31,1.671955356,0.542,0.098,13,Gstm2,,,,,,,,,,,
8.52E-36,1.651095518,0.635,0.138,13,Tuba1c,,,,,,,,,,,
7.50E-26,1.641433229,0.365,0.035,13,Noct,,,,,,,,,,,
1.15E-39,1.637155525,0.719,0.135,13,Hbegf,,,,,,,,,,,
2.44E-27,1.631246939,0.417,0.042,13,Pfkfb3,,,,,,,,,,,
1.55E-35,1.628496135,0.74,0.219,13,Hmox1,,,,,,,,,,,
1.43E-42,1.620383856,0.823,0.245,13,Cd24a,,,,,,,,,,,
5.79E-38,1.614548067,0.583,0.067,13,Sfn,,,,,,,,,,,
2.99E-26,1.603129466,0.427,0.062,13,Map2k3,,,,,,,,,,,
3.24E-30,1.60264213,0.594,0.126,13,Chka,,,,,,,,,,,
4.74E-31,1.524466076,0.552,0.079,13,Tnfrsf12a,,,,,,,,,,,
7.57E-21,1.496194432,0.292,0.023,13,F3,,,,,,,,,,,
1.35E-60,1.49470928,0.938,0.414,13,Ivns1abp,,,,,,,,,,,
9.15E-24,1.46715401,0.406,0.053,13,Cdh1,,,,,,,,,,,
8.89E-25,1.448130628,0.188,0.002,13,Wnt9b,,,,,,,,,,,
1.48E-43,1.423436968,0.885,0.42,13,Sqstm1,,,,,,,,,,,
1.89E-33,1.419734554,0.729,0.194,13,Aif1l,,,,,,,,,,,
9.09E-21,1.419093901,0.26,0.015,13,Scnn1g,,,,,,,,,,,
4.69E-26,1.394279429,0.625,0.168,13,Serinc3,,,,,,,,,,,
2.61E-21,1.374774641,0.625,0.251,13,Hspa5,,,,,,,,,,,
1.34E-18,1.360281661,0.396,0.068,13,Sgms2,,,,,,,,,,,
4.18E-21,1.356591813,0.5,0.122,13,Rnf128,,,,,,,,,,,
8.22E-21,1.355116105,0.469,0.093,13,Tubb2a,,,,,,,,,,,
5.84E-22,1.352583707,0.333,0.03,13,Cav2,,,,,,,,,,,
3.94E-17,1.352548863,0.323,0.052,13,Jup,,,,,,,,,,,
1.69E-19,1.338601527,0.385,0.06,13,Eif4ebp1,,,,,,,,,,,
5.71E-38,1.330878031,0.917,0.402,13,Defb1,,,,,,,,,,,
3.54E-10,1.323267464,0.281,0.078,13,Plet1,,,,,,,,,,,
2.55E-18,1.31820375,0.448,0.102,13,Actn4,,,,,,,,,,,
3.88E-17,1.316292753,0.354,0.052,13,Elf3,,,,,,,,,,,
5.73E-19,1.305571623,0.708,0.521,13,Mt1,,,,,,,,,,,
1.50E-41,1.298474771,0.865,0.46,13,Actg1,,,,,,,,,,,
5.26E-18,1.279475278,0.219,0.012,13,Klf5,,,,,,,,,,,
1.14E-20,1.278174127,0.552,0.158,13,Adgrg1,,,,,,,,,,,
6.36E-19,1.274200221,0.417,0.072,13,Rrad,,,,,,,,,,,
3.20E-17,1.260822708,0.333,0.046,13,Adm,,,,,,,,,,,
1.22E-17,1.24537927,0.167,0.007,13,Nipal1,,,,,,,,,,,
