p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,
2.04E-13,0.723127116,0.7,0.104,10,Mir703,,,,,,,,
1.03E-06,0.722283027,0.3,0.002,10,Sept8,,,,,,,,
2.64E-11,0.722029937,0.6,0.032,10,Mrpl37,,,,,,,,
1.78E-05,0.721987669,0.7,0.21,10,Hnrnpc,,,,,,,,
5.76E-07,0.720214784,0.3,0.008,10,Polr3g,,,,,,,,
3.72E-16,0.719669634,0.8,0.082,10,Ak2,,,,,,,,
1.64E-12,0.719605599,0.6,0.117,10,Rab24,,,,,,,,
9.23E-10,0.718955781,0.5,0.047,10,Mrpl46,,,,,,,,
1.46E-07,0.718776943,0.7,0.103,10,Creg1,,,,,,,,
0.006343245,0.718516403,0.4,0.08,10,Prpf19,,,,,,,,
1.17E-08,0.717824727,0.4,0.004,10,Rab4a,,,,,,,,
3.85E-05,0.717547397,0.6,0.118,10,Bub3,,,,,,,,
2.56E-10,0.717035124,0.7,0.099,10,Txnl1,,,,,,,,
2.33E-10,0.716771839,0.4,0.001,10,Syngr1,,,,,,,,
4.82E-07,0.716302755,0.4,0.043,10,Ccnh,,,,,,,,
9.47E-06,0.716252087,0.3,0.012,10,Atp5s,,,,,,,,
4.61E-05,0.714061863,0.3,0.015,10,Lrrc45,,,,,,,,
3.03E-11,0.713066246,0.6,0.062,10,Sucla2,,,,,,,,
4.65E-07,0.712659058,0.5,0.055,10,Cyb5r3,,,,,,,,
9.67E-12,0.712616787,0.8,0.157,10,H2afv,,,,,,,,
5.04E-09,0.71148857,0.5,0.014,10,Ncapd2,,,,,,,,
4.72E-10,0.711377464,0.5,0.01,10,Kif22,,,,,,,,
3.06E-06,0.711111752,0.5,0.069,10,Brix1,,,,,,,,
8.93E-10,0.710924182,0.6,0.076,10,Snhg9,,,,,,,,
2.58E-15,0.7104737,0.7,0.042,10,Pgp,,,,,,,,
0.00023809,0.708750354,0.3,0.046,10,2-Mar,,,,,,,,
4.30E-13,0.708450877,0.7,0.086,10,Gm6265,,,,,,,,
1.30E-14,0.707310548,0.7,0.076,10,Cisd2,,,,,,,,
1.32E-12,0.707309555,0.5,0.012,10,Slc25a38,,,,,,,,
6.85E-13,0.707053254,0.7,0.075,10,Psmd7,,,,,,,,
9.14E-13,0.706810967,0.7,0.086,10,Sumo3,,,,,,,,
8.71E-07,0.70564352,0.4,0.056,10,Elp2,,,,,,,,
1.43E-14,0.702819398,0.6,0.025,10,Yars2,,,,,,,,
1.37E-09,0.701429422,0.5,0.026,10,Aimp2,,,,,,,,
1.96E-07,0.70087097,0.8,0.168,10,1810022K09Rik,,,,,,,,
0.000750956,0.70077093,0.3,0.038,10,Cul1,,,,,,,,
9.89E-07,0.700695896,0.8,0.183,10,Ndufa5,,,,,,,,
3.13E-06,0.700386132,0.3,0.036,10,Zbtb7a,,,,,,,,
0.000752337,0.699228286,0.2,0.029,10,Rabggta,,,,,,,,
5.67E-08,0.699117135,0.4,0.014,10,Smc2,,,,,,,,
8.78E-06,0.698009629,0.3,0.038,10,Psip1,,,,,,,,
1.69E-08,0.697940808,0.5,0.028,10,Gm13461,,,,,,,,
1.19E-06,0.69790041,0.4,0.047,10,Csnk1d,,,,,,,,
7.93E-05,0.697355193,0.3,0.045,10,Hspa14,,,,,,,,
6.50E-06,0.695561145,0.5,0.083,10,Thoc7,,,,,,,,
6.15E-08,0.6949391,0.8,0.16,10,Snrpd2,,,,,,,,
0.00017213,0.694462002,0.3,0.036,10,Scfd1,,,,,,,,
3.67E-05,0.693906817,0.3,0.005,10,Mgll,,,,,,,,
6.03E-14,0.693497937,0.5,0.01,10,Syce2,,,,,,,,
4.43E-10,0.693407537,0.5,0.036,10,Mkln1,,,,,,,,
8.93E-09,0.692913471,0.8,0.176,10,Rac1,,,,,,,,
0.002109085,0.691553109,0.9,0.35,10,Cox7b,,,,,,,,
2.74E-08,0.691410709,0.4,0.015,10,Nmral1,,,,,,,,
1.05E-13,0.691287957,0.7,0.08,10,Srrt,,,,,,,,
6.47E-11,0.690226666,0.7,0.08,10,Rheb,,,,,,,,
5.61E-08,0.690076042,0.4,0.009,10,Prim2,,,,,,,,
1.72E-10,0.688312571,0.5,0.008,10,Dhrs11,,,,,,,,
8.41E-07,0.688290522,0.4,0.025,10,Apip,,,,,,,,
2.07E-09,0.686213354,0.6,0.094,10,Mrpl15,,,,,,,,
1.28E-12,0.683865949,0.7,0.113,10,Gps2,,,,,,,,
0.000100085,0.683520647,0.6,0.128,10,Rbm8a,,,,,,,,
1.21E-07,0.682574574,0.4,0.045,10,Elp5,,,,,,,,
5.51E-06,0.679474196,0.9,0.25,10,Park7,,,,,,,,
6.68E-16,0.679301945,0.7,0.083,10,Ndufa10,,,,,,,,
0.008035038,0.678111224,0.2,0.033,10,Cyth2,,,,,,,,
3.72E-07,0.676763572,0.4,0.005,10,Cdca5,,,,,,,,
8.82E-14,0.673428882,0.5,0.017,10,Ubac1,,,,,,,,
7.13E-14,0.673076086,0.6,0.027,10,Ifrd2,,,,,,,,
6.31E-12,0.673036303,0.7,0.083,10,Dpy30,,,,,,,,
3.16E-09,0.672739539,0.4,0.039,10,Eif1a,,,,,,,,
0.000210435,0.670322861,0.3,0.053,10,Polr1c,,,,,,,,
1.76E-07,0.668687042,0.5,0.067,10,Vmp1,,,,,,,,
4.15E-06,0.667470224,0.4,0.065,10,Elavl1,,,,,,,,
3.59E-17,0.665977763,0.9,0.14,10,Pet100,,,,,,,,
5.79E-16,0.664974291,0.6,0.011,10,Gm6419,,,,,,,,
1.38E-10,0.66448118,0.5,0.063,10,Gm5835,,,,,,,,
9.80E-16,0.664403536,0.8,0.08,10,Psmd13,,,,,,,,
1.06E-09,0.663673127,0.5,0.044,10,Lyar,,,,,,,,
0.000782996,0.661909697,0.8,0.259,10,Uqcr10,,,,,,,,
0.000147894,0.661409296,1,0.393,10,Rpl3-ps1,,,,,,,,
0.002083964,0.661166256,0.9,0.399,10,Rpl22l1,,,,,,,,
1.61E-09,0.659529869,0.5,0.023,10,Uck2,,,,,,,,
1.87E-16,0.657951522,0.6,0.016,10,Pla2g12a,,,,,,,,
5.99E-10,0.657837567,0.4,0.047,10,Stx8,,,,,,,,
2.23E-11,0.657802934,0.6,0.083,10,Tomm20,,,,,,,,
2.24E-11,0.656843648,0.5,0.012,10,Orc2,,,,,,,,
1.33E-15,0.656735588,0.6,0.007,10,Lmna,,,,,,,,
5.81E-17,0.656048787,0.7,0.043,10,Gsto1,,,,,,,,
3.08E-12,0.653033115,0.8,0.116,10,Psma5,,,,,,,,
2.03E-11,0.652405543,0.6,0.082,10,Cr1l,,,,,,,,
0.000249094,0.651906291,0.7,0.197,10,Srsf2,,,,,,,,
0.004433598,0.649936497,0.2,0.011,10,Bora,,,,,,,,
9.25E-14,0.64929862,0.5,0.004,10,Gpsm2,,,,,,,,
2.83E-07,0.648891871,0.3,0.043,10,Bloc1s6,,,,,,,,
7.75E-17,0.648645294,0.7,0.036,10,Gm5812,,,,,,,,
9.46E-07,0.647581448,0.8,0.237,10,Gm5586,,,,,,,,
4.20E-08,0.645781913,0.4,0.008,10,Tnfaip2,,,,,,,,
6.73E-05,0.645637265,0.3,0.012,10,Cdca7,,,,,,,,
2.50E-11,0.645354343,0.7,0.074,10,Mrps17,,,,,,,,
2.98E-07,0.643564511,0.4,0.054,10,Ethe1,,,,,,,,
8.93E-13,0.641668479,0.5,0.054,10,Fam133b,,,,,,,,
1.17E-17,0.641088055,0.7,0.041,10,Prdx3,,,,,,,,
4.79E-12,0.641071053,0.6,0.039,10,Lias,,,,,,,,
2.51E-11,0.640357976,0.5,0.021,10,Gpaa1,,,,,,,,
1.80E-05,0.640278395,0.3,0.048,10,Mrps35,,,,,,,,
1.67E-20,0.640069643,0.8,0.041,10,Nudt19,,,,,,,,
1.21E-08,0.635912426,0.4,0.052,10,Pml,,,,,,,,
1.61E-06,0.634664078,0.3,0.004,10,Gins1,,,,,,,,
7.58E-11,0.634393164,0.8,0.133,10,Polr2l,,,,,,,,
6.79E-08,0.633963349,0.6,0.105,10,Snrpb2,,,,,,,,
6.50E-08,0.631670925,0.4,0.012,10,Orc6,,,,,,,,
2.36E-12,0.630944655,0.9,0.168,10,Eif3m,,,,,,,,
3.63E-05,0.630943845,0.3,0.048,10,Ube2j2,,,,,,,,
0.000465104,0.630354755,1,0.816,10,Ppia,,,,,,,,
9.66E-09,0.629825902,0.4,0.011,10,Cul4a,,,,,,,,
1.96E-11,0.628970786,0.5,0.06,10,Sh3bgrl,,,,,,,,
1.06E-09,0.628808571,0.5,0.021,10,1110038B12Rik,,,,,,,,
2.31E-07,0.627950695,0.8,0.181,10,Atp5g3,,,,,,,,
5.12E-12,0.627629577,0.7,0.073,10,Dkc1,,,,,,,,
3.85E-05,0.626475157,0.3,0.005,10,Hist1h2ao,,,,,,,,
7.66E-18,0.626257853,0.8,0.094,10,Gtf2h5,,,,,,,,
0.000101176,0.625512484,0.9,0.319,10,Cox5a,,,,,,,,
3.21E-05,0.623881729,0.8,0.255,10,Eif2s2,,,,,,,,
5.68E-11,0.623663093,0.4,0.004,10,Tmem107,,,,,,,,
2.85E-11,0.623654603,0.5,0.008,10,Pbk,,,,,,,,
1.23E-17,0.623075164,0.9,0.155,10,Atp6v1g1,,,,,,,,
1.93E-13,0.621404751,0.6,0.03,10,Ube2l6,,,,,,,,
8.79E-12,0.621209218,0.8,0.133,10,Ssb,,,,,,,,
4.65E-14,0.621081105,0.6,0.024,10,Cdc20,,,,,,,,
1.45E-09,0.620536976,0.4,0,10,Gm11451,,,,,,,,
9.65E-09,0.620416181,0.4,0.046,10,Rbm22,,,,,,,,
4.96E-18,0.620227766,0.6,0.009,10,Tm7sf3,,,,,,,,
4.86E-12,0.620061802,0.6,0.056,10,Eif3j1,,,,,,,,
3.11E-06,0.619707212,0.4,0.065,10,Nfu1,,,,,,,,
2.69E-09,0.618851907,0.6,0.106,10,Eloc,,,,,,,,
1.52E-09,0.618780517,0.8,0.146,10,Lsm7,,,,,,,,
1.23E-09,0.618221806,0.5,0.076,10,Rpl13-ps6,,,,,,,,
1.68E-14,0.617434387,0.6,0.032,10,U2surp,,,,,,,,
9.54E-14,0.616905957,0.9,0.146,10,Uqcrc1,,,,,,,,
7.87E-09,0.614874457,0.9,0.238,10,Atp5o,,,,,,,,
5.81E-11,0.614721204,0.5,0.016,10,Phf10,,,,,,,,
4.65E-06,0.614671426,0.3,0.001,10,Nipa1,,,,,,,,
1.10E-11,0.614360269,0.4,0.01,10,Mllt3,,,,,,,,
6.73E-16,0.614235753,0.8,0.083,10,Pfdn1,,,,,,,,
5.19E-14,0.613748203,0.6,0.027,10,Pacsin2,,,,,,,,
4.86E-11,0.61374633,0.6,0.048,10,Mrps36,,,,,,,,
1.85E-15,0.613244391,0.7,0.046,10,Tceal9,,,,,,,,
5.45E-11,0.612640914,0.8,0.14,10,Ssr2,,,,,,,,
1.14E-13,0.610693667,0.7,0.071,10,Uba2,,,,,,,,
2.30E-08,0.60919296,0.3,0.001,10,Gfi1b,,,,,,,,
0.00018101,0.608855089,0.9,0.339,10,Rpl10a-ps1,,,,,,,,
4.31E-11,0.608623825,0.6,0.038,10,Ube2g1,,,,,,,,
9.34E-09,0.607594709,0.9,0.236,10,Gm13436,,,,,,,,
0.000170518,0.606437668,0.2,0.037,10,Cltc,,,,,,,,
1.08E-09,0.606372,0.4,0.012,10,Timm8a1,,,,,,,,
8.65E-07,0.605178903,0.3,0.001,10,Col5a1,,,,,,,,
4.44E-09,0.604253705,0.5,0.041,10,Ppa1,,,,,,,,
1.16E-07,0.604185799,0.5,0.059,10,Gm14681,,,,,,,,
1.97E-17,0.602969917,0.5,0.006,10,Zmynd19,,,,,,,,
4.61E-09,0.602434178,0.6,0.088,10,Ifitm2,,,,,,,,
1.06E-06,0.601825559,0.4,0.027,10,Hagh,,,,,,,,
1.17E-12,0.601757852,0.6,0.066,10,Hspa9,,,,,,,,
9.19E-07,0.601657384,0.3,0.044,10,Aida,,,,,,,,
7.32E-08,0.601457063,0.3,0.001,10,Hpn,,,,,,,,
8.71E-10,0.601241044,0.8,0.138,10,Ndufa12,,,,,,,,
1.41E-06,0.600936695,0.3,0.006,10,Tceal8,,,,,,,,
1.40E-20,0.600929823,0.8,0.077,10,Polr2i,,,,,,,,
9.66E-10,0.600062791,0.4,0.001,10,Sdsl,,,,,,,,
1.61E-07,0.599438931,0.2,0.002,10,Slc4a1,,,,,,,,
4.13E-10,0.59901336,0.4,0.015,10,Ndc1,,,,,,,,
4.37E-07,0.598975183,0.4,0.021,10,Gm19503,,,,,,,,
0.000915579,0.598797101,0.2,0.006,10,Myef2,,,,,,,,
2.77E-17,0.59839451,0.8,0.112,10,Snrpa1,,,,,,,,
4.36E-05,0.597003778,0.3,0.043,10,Cdk5rap3,,,,,,,,
4.83E-12,0.596880691,0.8,0.161,10,Ndufb5,,,,,,,,
4.66E-12,0.596139541,0.5,0.071,10,Rpl13-ps3,,,,,,,,
3.67E-06,0.59571195,0.4,0.07,10,Zdhhc20,,,,,,,,
2.45E-05,0.59545237,0.3,0.055,10,Smndc1,,,,,,,,
3.67E-17,0.595360923,0.6,0.033,10,Get4,,,,,,,,
1.63E-10,0.594834613,0.8,0.135,10,Phf5a,,,,,,,,
8.62E-05,0.594814697,0.7,0.186,10,Uqcr11,,,,,,,,
8.30E-14,0.594348209,0.6,0.022,10,AI506816,,,,,,,,
1.47E-11,0.594194504,0.5,0.032,10,Exosc9,,,,,,,,
0.002925026,0.594023466,0.2,0.038,10,Mob2,,,,,,,,
0.005018935,0.593757109,0.8,0.304,10,Gm14586,,,,,,,,
2.52E-05,0.593449141,0.8,0.228,10,Minos1,,,,,,,,
7.93E-08,0.592721274,0.4,0.012,10,Slc30a9,,,,,,,,
1.76E-09,0.592281176,0.4,0.007,10,Rad51,,,,,,,,
1.77E-14,0.591205866,0.8,0.094,10,Mrpl20,,,,,,,,
1.49E-11,0.590819972,0.7,0.086,10,Psmc1,,,,,,,,
1.52E-15,0.590422401,0.7,0.045,10,Vdac1,,,,,,,,
1.18E-07,0.590029805,0.8,0.189,10,Ndufs7,,,,,,,,
1.16E-08,0.589890597,0.4,0.014,10,Tspan4,,,,,,,,
1.14E-13,0.589600282,0.7,0.086,10,Grpel1,,,,,,,,
0.000736786,0.589147817,0.2,0.005,10,Cyth3,,,,,,,,
7.99E-16,0.588651089,0.6,0.008,10,Tfrc,,,,,,,,
2.91E-06,0.588581537,0.8,0.211,10,Txn1,,,,,,,,
1.69E-06,0.588341404,0.8,0.264,10,Rpl9-ps6,,,,,,,,
7.01E-14,0.587990383,0.6,0.03,10,Mrpl50,,,,,,,,
0.000302816,0.587869711,0.3,0.021,10,Aplp2,,,,,,,,
1.58E-13,0.587792425,0.7,0.062,10,Gm11249,,,,,,,,
8.27E-11,0.587384022,0.8,0.146,10,Lsm6,,,,,,,,
1.22E-09,0.587085805,0.7,0.106,10,1110004F10Rik,,,,,,,,
1.22E-10,0.58681288,0.8,0.254,10,Akr1a1,,,,,,,,
1.06E-12,0.586000795,0.7,0.117,10,Bax,,,,,,,,
3.78E-13,0.585751858,0.4,0.006,10,Zfpm1,,,,,,,,
9.02E-16,0.5852126,0.8,0.084,10,Mpc1,,,,,,,,
5.37E-09,0.584403657,0.4,0.014,10,Crip2,,,,,,,,
8.98E-14,0.584351171,0.6,0.026,10,Mcm4,,,,,,,,
0.009083095,0.584338691,1,0.66,10,Rps17,,,,,,,,
6.26E-08,0.583894045,0.5,0.073,10,Polr2c,,,,,,,,
1.65E-08,0.583225102,0.4,0.017,10,Pdhx,,,,,,,,
0.00017084,0.582633149,0.7,0.209,10,Tomm22,,,,,,,,
1.81E-14,0.582180726,0.7,0.062,10,Cdc123,,,,,,,,
1.10E-09,0.58112494,0.7,0.115,10,Sod1,,,,,,,,
2.66E-05,0.580955107,0.3,0.02,10,Adk,,,,,,,,
1.03E-05,0.580906,0.2,0.004,10,Snca,,,,,,,,
3.03E-06,0.580505294,0.3,0.002,10,Mcm10,,,,,,,,
1.62E-16,0.580057737,0.6,0.03,10,Kti12,,,,,,,,
9.07E-12,0.579839857,0.6,0.058,10,Tomm40,,,,,,,,
1.06E-11,0.57963066,0.6,0.044,10,Klhdc2,,,,,,,,
0.006431701,0.577894693,0.2,0.047,10,Pnpla2,,,,,,,,
2.06E-05,0.576553773,0.3,0.004,10,Nuf2,,,,,,,,
1.14E-07,0.576373024,0.4,0.056,10,Ehd1,,,,,,,,
5.73E-09,0.576336143,0.4,0.012,10,Tmed1,,,,,,,,
2.64E-07,0.575513496,0.9,0.253,10,Taldo1,,,,,,,,
6.05E-06,0.574574785,1,0.398,10,Ubl5,,,,,,,,
0.002806774,0.57341797,0.2,0.046,10,Polr2a,,,,,,,,
0.00020775,0.572724717,0.3,0.033,10,Polr2b,,,,,,,,
1.11E-12,0.572323653,0.7,0.085,10,Psmd6,,,,,,,,
8.10E-14,0.572016535,0.6,0.024,10,Ptgr2,,,,,,,,
4.03E-12,0.571241225,0.6,0.039,10,Gtf2f1,,,,,,,,
1.97E-16,0.570392093,0.7,0.049,10,Sap18b,,,,,,,,
1.31E-10,0.570235046,0.6,0.053,10,Gm16089,,,,,,,,
2.53E-12,0.569889453,0.7,0.151,10,Selenof,,,,,,,,
1.23E-07,0.569876608,0.6,0.105,10,Higd1a,,,,,,,,
2.77E-14,0.56938753,0.7,0.095,10,Eif3c,,,,,,,,
6.20E-06,0.569303911,0.3,0.027,10,Gm9790,,,,,,,,
2.68E-11,0.568951129,0.5,0.016,10,Lap3,,,,,,,,
4.46E-09,0.56867227,0.7,0.124,10,Ndufc2,,,,,,,,
2.06E-05,0.568529378,1,0.383,10,Ndufa4,,,,,,,,
1.11E-10,0.567576329,0.5,0.018,10,Ccdc32,,,,,,,,
1.56E-18,0.567189219,0.8,0.072,10,Mrpl17,,,,,,,,
0.006796065,0.566688559,0.7,0.277,10,Mif,,,,,,,,
6.16E-07,0.565973578,0.6,0.119,10,Pebp1,,,,,,,,
8.40E-10,0.565831217,0.5,0.048,10,Gm4540,,,,,,,,
3.20E-16,0.565661993,0.7,0.036,10,Nasp,,,,,,,,
2.77E-11,0.565198589,0.6,0.063,10,Sfxn1,,,,,,,,
1.77E-10,0.564245026,0.5,0.024,10,Ptrh2,,,,,,,,
2.94E-07,0.563678849,0.8,0.198,10,Romo1,,,,,,,,
3.26E-12,0.563330287,0.6,0.046,10,Usp50,,,,,,,,
1.87E-09,0.562834462,0.4,0.026,10,Rpe,,,,,,,,
1.64E-06,0.560624795,0.3,0.056,10,Akap8,,,,,,,,
1.13E-20,0.559036173,0.7,0.041,10,Bcap29,,,,,,,,
6.30E-08,0.558937937,0.4,0.006,10,Ska1,,,,,,,,
0.004947637,0.556934888,0.2,0.045,10,Riok3,,,,,,,,
3.75E-08,0.55671865,0.4,0.008,10,Prkaa1,,,,,,,,
8.46E-06,0.556011274,1,0.356,10,Hnrnpk,,,,,,,,
3.13E-13,0.55440975,0.6,0.037,10,Mars,,,,,,,,
1.40E-09,0.554388492,0.6,0.077,10,Nop56,,,,,,,,
2.73E-15,0.554245363,0.6,0.031,10,Thoc1,,,,,,,,
8.92E-12,0.553063472,0.7,0.076,10,Nudt21,,,,,,,,
0.000320365,0.552746534,0.3,0.018,10,Aurkb,,,,,,,,
1.17E-07,0.552711233,0.4,0.012,10,Gm12933,,,,,,,,
2.50E-12,0.551011862,0.7,0.095,10,Bola3,,,,,,,,
0.000584316,0.550799631,0.2,0.004,10,Tspan33,,,,,,,,
1.09E-13,0.550782289,0.7,0.073,10,Hnrnpa1,,,,,,,,
4.53E-05,0.550333374,0.3,0.007,10,Aunip,,,,,,,,
5.03E-10,0.550147515,0.6,0.071,10,Tuba1c,,,,,,,,
1.28E-09,0.549939244,0.8,0.164,10,Ncl,,,,,,,,
2.42E-08,0.549089302,0.7,0.129,10,Tra2b,,,,,,,,
1.39E-10,0.548810052,0.5,0.032,10,Rpia,,,,,,,,
3.90E-13,0.547174856,0.5,0.02,10,Stom,,,,,,,,
5.86E-08,0.546781994,0.7,0.148,10,Sap18,,,,,,,,
9.37E-08,0.546557613,1,0.286,10,Ftl1-ps1,,,,,,,,
5.04E-07,0.54637874,0.8,0.196,10,Srsf7,,,,,,,,
1.34E-17,0.545850909,0.8,0.118,10,Skp1a,,,,,,,,
4.01E-07,0.545673068,1,0.393,10,Ndufa3,,,,,,,,
3.80E-07,0.545505906,0.3,0,10,Nqo1,,,,,,,,
5.78E-15,0.545417127,0.6,0.027,10,Nutf2,,,,,,,,
4.24E-12,0.545114699,0.5,0.014,10,Cenpl,,,,,,,,
1.37E-12,0.544752307,0.6,0.055,10,Aimp1,,,,,,,,
4.04E-07,0.543797005,0.3,0.005,10,Fam195a,,,,,,,,
0.000818121,0.543700799,0.2,0.001,10,P2ry1,,,,,,,,
3.70E-11,0.542273326,0.6,0.07,10,Diablo,,,,,,,,
3.48E-10,0.542172969,0.4,0.008,10,Nat10,,,,,,,,
2.21E-08,0.54138977,0.4,0.026,10,Pold2,,,,,,,,
4.63E-10,0.54043065,0.5,0.031,10,Gm15920,,,,,,,,
7.06E-05,0.539734452,0.2,0.045,10,Tm2d3,,,,,,,,
2.12E-06,0.538862792,0.3,0.055,10,Supt5,,,,,,,,
5.25E-12,0.538304861,0.5,0.032,10,Slc29a1,,,,,,,,
1.01E-08,0.537462453,0.5,0.044,10,Idh3a,,,,,,,,
0.000277297,0.536204329,0.2,0.01,10,Ptdss2,,,,,,,,
4.50E-13,0.536145804,0.6,0.038,10,1500011K16Rik,,,,,,,,
2.12E-11,0.536025167,0.7,0.108,10,U2af1,,,,,,,,
1.45E-12,0.532917616,0.6,0.044,10,Rpf2,,,,,,,,
1.21E-07,0.532688059,0.3,0.001,10,Add2,,,,,,,,
3.46E-11,0.531517812,0.6,0.069,10,Dctpp1,,,,,,,,
3.21E-10,0.530939936,0.7,0.118,10,Ndufv2,,,,,,,,
0.002585345,0.530906491,0.3,0.048,10,Mrps34,,,,,,,,
2.75E-06,0.530897736,0.3,0.005,10,Ube2t,,,,,,,,
3.81E-07,0.530472058,0.4,0.048,10,Tmem11,,,,,,,,
1.02E-08,0.529662361,0.4,0.011,10,Hnrnpll,,,,,,,,
1.66E-09,0.529489039,0.5,0.035,10,Nudcd2,,,,,,,,
0.004866307,0.527973454,0.8,0.322,10,Rpl14-ps1,,,,,,,,
2.24E-10,0.527794362,0.4,0.014,10,5730508B09Rik,,,,,,,,
1.01E-10,0.527782083,0.4,0.016,10,Trmu,,,,,,,,
8.64E-11,0.526694895,0.6,0.071,10,Nsun2,,,,,,,,
8.82E-09,0.52576138,0.5,0.054,10,Acaa2,,,,,,,,
6.20E-14,0.525603486,0.6,0.034,10,Mrpl3,,,,,,,,
0.004976215,0.524952387,1,0.829,10,Rps2,,,,,,,,
7.98E-12,0.52412931,0.6,0.08,10,Ndufv1,,,,,,,,
5.30E-09,0.524076248,0.4,0.014,10,Lrrc24,,,,,,,,
1.48E-08,0.523676861,0.6,0.097,10,1110008F13Rik,,,,,,,,
3.12E-13,0.523504406,0.8,0.161,10,Tbca,,,,,,,,
7.17E-10,0.52293227,0.4,0.063,10,Pop7,,,,,,,,
1.28E-09,0.522523395,0.4,0.059,10,Pafah1b1,,,,,,,,
0.007845674,0.52175229,0.2,0.024,10,Fam117a,,,,,,,,
0.006358682,0.521668604,0.2,0.051,10,Tm2d1,,,,,,,,
7.25E-09,0.521224579,0.4,0.018,10,Casp2,,,,,,,,
3.86E-05,0.519971569,0.3,0.056,10,Rfk,,,,,,,,
4.12E-11,0.519440138,0.8,0.141,10,Polr2j,,,,,,,,
0.001778692,0.519082756,1,0.732,10,Rps8,,,,,,,,
0.000226655,0.518648719,0.3,0.068,10,Csnk1a1,,,,,,,,
9.69E-17,0.518625918,0.6,0.034,10,Rpa2,,,,,,,,
1.09E-10,0.518166802,0.5,0.028,10,Mad2l2,,,,,,,,
1.36E-12,0.517066661,0.7,0.105,10,Mrpl36,,,,,,,,
1.12E-14,0.515740632,0.9,0.156,10,Ndufb3,,,,,,,,
9.99E-08,0.515549886,0.4,0.024,10,Cox11,,,,,,,,
2.63E-13,0.515021705,0.7,0.074,10,Rbmxl1,,,,,,,,
2.77E-10,0.51343472,0.5,0.017,10,Tacc3,,,,,,,,
1.95E-11,0.512504356,0.6,0.071,10,Gm14539,,,,,,,,
0.000254111,0.5115751,0.2,0.003,10,Ncapg2,,,,,,,,
5.46E-07,0.511294983,0.3,0.007,10,Cela1,,,,,,,,
7.11E-08,0.510198027,0.3,0.008,10,Gm7935,,,,,,,,
7.62E-07,0.508941057,0.4,0.029,10,Rabif,,,,,,,,
1.08E-09,0.508504014,0.4,0.014,10,Tmem97,,,,,,,,
3.45E-13,0.508139245,0.6,0.044,10,Commd1,,,,,,,,
2.58E-13,0.507744927,0.6,0.055,10,Gars,,,,,,,,
1.71E-06,0.507437619,0.4,0.028,10,Dck,,,,,,,,
1.08E-07,0.507066933,0.4,0.065,10,Atp6ap2,,,,,,,,
3.14E-12,0.506542689,0.4,0.015,10,Vopp1,,,,,,,,
7.42E-13,0.506348063,0.4,0.013,10,2010204K13Rik,,,,,,,,
2.40E-12,0.506064145,0.5,0.019,10,Ezh2,,,,,,,,
3.99E-12,0.504845674,0.4,0.006,10,Gm10653,,,,,,,,
0.004221899,0.504811483,0.9,0.402,10,Eef1g,,,,,,,,
0.000701856,0.504383324,0.8,0.287,10,2010107E04Rik,,,,,,,,
0.005441255,0.503442117,0.8,0.353,10,Btf3,,,,,,,,
1.71E-12,0.502927941,0.5,0.042,10,Idh2,,,,,,,,
1.11E-16,0.502852358,0.6,0.043,10,Mrto4,,,,,,,,
1.45E-06,0.502323238,0.5,0.071,10,Mrps12,,,,,,,,
3.60E-12,0.502244463,0.5,0.015,10,Gm16418,,,,,,,,
9.31E-11,0.502243748,0.7,0.124,10,Ndufs6,,,,,,,,
4.31E-12,0.502030322,0.7,0.128,10,Ubxn1,,,,,,,,
0.001931491,0.500699531,0.2,0.003,10,Dtl,,,,,,,,
2.63E-07,0.500438801,0.7,0.17,10,Txn2,,,,,,,,
9.96E-16,0.500294121,0.7,0.079,10,Snhg8,,,,,,,,
1.15E-17,0.500199169,0.6,0.031,10,Abce1,,,,,,,,
1.91E-11,0.49965604,0.5,0.01,10,Smim5,,,,,,,,
9.63E-08,0.498895508,0.3,0.013,10,Ccdc61,,,,,,,,
1.04E-11,0.498047604,0.5,0.013,10,Tlk1,,,,,,,,
6.11E-06,0.49782417,0.3,0.033,10,Wdr26,,,,,,,,
1.06E-07,0.497267128,0.4,0.025,10,Usp15,,,,,,,,
7.03E-17,0.496801523,0.9,0.146,10,Psmd8,,,,,,,,
9.36E-16,0.496448427,0.6,0.052,10,Lgals3bp,,,,,,,,
4.23E-16,0.49634376,0.8,0.085,10,Vdac3,,,,,,,,
0.004995711,0.495659142,0.8,0.353,10,Hsp90ab1,,,,,,,,
7.15E-11,0.49431677,0.4,0.021,10,Rrp9,,,,,,,,
2.26E-13,0.493381821,0.8,0.142,10,Mrpl18,,,,,,,,
2.05E-10,0.493286641,0.5,0.043,10,Pttg1ip,,,,,,,,
1.32E-13,0.492886083,0.6,0.06,10,Parp1,,,,,,,,
3.47E-10,0.492837423,0.5,0.033,10,Mrps11,,,,,,,,
0.000196164,0.492568964,0.2,0.006,10,Gss,,,,,,,,
1.20E-05,0.491800203,0.8,0.254,10,Ybx1,,,,,,,,
1.96E-11,0.491211476,0.5,0.029,10,Mrps28,,,,,,,,
5.55E-06,0.491152144,0.3,0.016,10,Hcfc1,,,,,,,,
2.16E-07,0.490931739,0.4,0.038,10,Dera,,,,,,,,
