p_val,avg_logFC,pct.1,pct.2,cluster,gene,,celltyppe
6.39E-07,0.528147302,1,0.455,17,Rpl7,,
9.11E-17,0.528145013,0.367,0.043,17,Thyn1,,
4.05E-26,0.527754355,0.467,0.044,17,Chordc1,,
6.54E-07,0.523249277,1,0.436,17,Rpl38,,
3.67E-30,0.518926343,0.633,0.067,17,Ppid,,
3.93E-12,0.517278001,0.833,0.204,17,Uqcrc1,,
1.03E-21,0.515024289,0.767,0.119,17,Npm3,,
3.04E-20,0.514652642,0.7,0.108,17,Rnaset2a,,
1.88E-20,0.51399187,0.7,0.107,17,Eif3i,,
2.00E-15,0.513717068,0.867,0.184,17,Dut,,
8.13E-08,0.513592742,0.933,0.32,17,Rps28,,
8.32E-31,0.512899554,0.267,0.013,17,Retsat,,
3.70E-13,0.512173154,0.5,0.088,17,Ndufab1,,
1.05E-16,0.511753699,0.767,0.143,17,Mrpl42,,
5.03E-21,0.511699297,0.567,0.074,17,Exosc7,,
3.09E-28,0.50925453,0.433,0.036,17,Nme6,,
5.23E-28,0.509202473,0.433,0.036,17,Ppa1,,
4.22E-06,0.50917317,1,0.466,17,Rpl37,,
6.62E-07,0.507482528,1,0.405,17,Rpl36a,,
1.03E-17,0.507370317,0.767,0.138,17,1810022K09Rik,,
5.97E-18,0.504694224,0.733,0.128,17,Ifngr1,,
3.87E-28,0.504212404,0.5,0.047,17,Mcfd2,,
1.20E-20,0.503633439,0.933,0.166,17,Spcs2,,
6.84E-18,0.503481086,0.5,0.069,17,Cenpw,,
3.98E-20,0.502560715,0.533,0.07,17,Aurkb,,
5.87E-17,0.50220468,0.5,0.072,17,Tomm40,,
8.63E-13,0.502095722,0.7,0.153,17,Trmt112,,
3.57E-17,0.500307543,0.567,0.087,17,Adgrg3,,
1.84E-15,0.500134813,0.867,0.183,17,Ap3s1,,
5.31E-16,0.499122004,0.3,0.031,17,Mettl1,,
2.46E-25,0.498334445,0.4,0.034,17,Ankrd10,,
2.75E-27,0.498293713,0.6,0.066,17,Dnajb11,,
2.94E-17,0.498190427,0.367,0.042,17,Slc35b1,,
8.38E-09,0.497681654,1,0.333,17,Rpl27,,
6.08E-17,0.495573148,0.7,0.124,17,Erh,,
4.30E-16,0.495480339,0.7,0.128,17,Suclg1,,
6.17E-19,0.492988205,0.3,0.027,17,Tceal8,,
4.90E-34,0.492788562,0.433,0.03,17,Pno1,,
1.36E-07,0.492786341,1,0.376,17,Rpl12,,
2.36E-28,0.489482348,0.533,0.052,17,Mrpl44,,
1.10E-17,0.487418081,0.567,0.085,17,Gm8186,,
4.12E-21,0.485987498,0.667,0.096,17,Mlec,,
2.25E-27,0.485216129,0.733,0.092,17,Psma5,,
5.85E-19,0.48159772,0.533,0.073,17,Selenos,,
2.27E-22,0.479186546,0.533,0.064,17,Rsl1d1,,
1.45E-18,0.479161781,0.5,0.067,17,Nsun2,,
4.75E-07,0.477572625,1,0.386,17,Ndufa4,,
6.92E-19,0.47635865,0.7,0.113,17,Impdh2,,
7.42E-14,0.476127709,0.367,0.05,17,Srp68,,
3.34E-17,0.475833186,0.833,0.158,17,Cyc1,,
5.26E-15,0.475522936,0.567,0.096,17,Eif3c,,
8.34E-17,0.474633072,0.9,0.18,17,Snrpd2,,
7.20E-24,0.472919728,0.567,0.067,17,Phgdh,,
6.85E-11,0.47196538,0.967,0.269,17,Npm1,,
8.31E-29,0.471624168,0.433,0.035,17,Hn1l,,
2.93E-19,0.471572719,0.7,0.112,17,Med21,,
1.14E-18,0.470173518,0.533,0.074,17,Kpna2,,
5.33E-21,0.466869641,0.233,0.015,17,Gdf3,,
7.54E-22,0.466388245,0.633,0.087,17,Uqcc2,,
1.32E-15,0.466301205,0.367,0.045,17,Rpl3-ps1,,
3.72E-18,0.466269889,0.733,0.126,17,Sec61g,,
3.50E-19,0.465004408,0.567,0.08,17,Tomm5,,
2.93E-22,0.46385488,0.433,0.045,17,Gm15500,,
1.00E-19,0.458686006,0.3,0.026,17,Commd9,,
1.49E-18,0.458581544,0.7,0.115,17,Rbbp4,,
3.53E-28,0.458568143,0.267,0.015,17,Gstm4,,
1.35E-16,0.456076333,0.533,0.081,17,Polr2e,,
4.94E-18,0.456074682,0.667,0.109,17,Lman2,,
1.56E-21,0.455691311,0.533,0.066,17,Prmt1,,
1.40E-18,0.455395586,0.6,0.09,17,S100a1,,
1.26E-26,0.454806794,0.467,0.043,17,Phb,,
8.11E-25,0.454777891,0.667,0.085,17,Cdkn2aipnl,,
3.91E-16,0.454690728,0.633,0.109,17,Zfp207,,
1.54E-18,0.453732959,0.267,0.022,17,Dnph1,,
1.03E-26,0.45151998,0.4,0.033,17,Atp5g2,,
1.15E-77,0.451251796,0.267,0.005,17,Kctd1,,
3.07E-13,0.450612127,0.6,0.116,17,Ndufa10,,
4.00E-25,0.450018114,0.267,0.016,17,As3mt,,
1.35E-26,0.449235054,0.267,0.016,17,1110004E09Rik,,
7.44E-49,0.448966176,0.267,0.008,17,Ccl27a,,
1.11E-25,0.448779411,0.367,0.029,17,Cdc16,,
6.56E-07,0.448509972,0.967,0.411,17,B2m,,
1.34E-27,0.44681345,0.467,0.042,17,Zdhhc4,,
1.64E-23,0.445194705,0.333,0.026,17,Zpr1,,
3.57E-15,0.445173664,0.267,0.026,17,Mgl2,,
1.83E-17,0.445006585,0.833,0.156,17,Ywhae,,
7.29E-06,0.444573924,0.933,0.415,17,H3f3b,,
7.74E-17,0.444387257,0.967,0.199,17,Eif4g2,,
4.47E-21,0.444195348,0.7,0.104,17,Cct3,,
1.25E-18,0.44345151,0.467,0.059,17,Svip,,
8.28E-11,0.443315361,0.9,0.24,17,Park7,,
9.14E-18,0.441501718,0.267,0.023,17,Tars,,
7.36E-06,0.441051067,1,0.433,17,Tuba1b,,
9.91E-16,0.440128555,0.367,0.045,17,Gins2,,
1.56E-25,0.440069198,0.333,0.025,17,Sms,,
1.30E-22,0.439243953,0.433,0.044,17,Eif1a,,
7.15E-20,0.439170306,0.367,0.037,17,Bfar,,
3.38E-06,0.437914643,1,0.411,17,Rpl15,,
8.92E-09,0.437877492,1,0.321,17,Rpl22,,
9.32E-24,0.436210128,0.5,0.054,17,Sarnp,,
3.52E-15,0.434964275,0.567,0.095,17,Psmc5,,
2.81E-16,0.433657056,0.533,0.082,17,G3bp1,,
1.69E-28,0.432909825,0.433,0.036,17,Rae1,,
1.55E-32,0.431992721,0.233,0.01,17,Tmem53,,
6.45E-30,0.431867799,0.3,0.017,17,Tbc1d9b,,
1.06E-26,0.431538463,0.367,0.028,17,Lonp1,,
1.08E-20,0.431280169,0.567,0.075,17,Fmc1,,
2.99E-14,0.431243333,0.7,0.138,17,Psma4,,
6.72E-22,0.429834875,0.4,0.039,17,Rpl28-ps1,,
5.08E-29,0.429193627,0.233,0.011,17,Rrp9,,
1.46E-15,0.429146726,0.3,0.032,17,Cd34,,
1.14E-15,0.428609015,0.567,0.093,17,Mrpl54,,
1.62E-17,0.428558816,0.433,0.055,17,Mrps33,,
2.11E-35,0.428052626,0.3,0.015,17,Dph6,,
1.71E-25,0.427960321,0.3,0.02,17,Fars2,,
7.06E-17,0.427720971,0.933,0.189,17,Ndufb2,,
7.78E-20,0.427678867,0.6,0.085,17,Eif2s1,,
3.48E-20,0.427308809,0.533,0.069,17,Apex1,,
4.51E-20,0.427139032,0.5,0.062,17,St13,,
2.63E-19,0.426053135,0.633,0.095,17,Nucb1,,
1.55E-25,0.423359905,0.433,0.039,17,Nop16,,
9.45E-19,0.422439853,0.367,0.039,17,Mrpl2,,
9.53E-25,0.422019415,0.433,0.041,17,Ttc1,,
3.18E-25,0.42191481,0.267,0.016,17,Ftsj3,,
4.12E-05,0.421714753,1,0.499,17,Rpl6,,
1.39E-15,0.420761543,0.767,0.149,17,Ndufa12,,
6.39E-23,0.420537857,0.3,0.022,17,Zfp593,,
3.93E-05,0.420507543,1,0.513,17,Rps25,,
3.19E-14,0.420438863,0.733,0.15,17,AI662270,,
1.82E-19,0.420289033,0.4,0.043,17,Tex30,,
2.94E-05,0.419969407,1,0.494,17,Rpl19,,
1.94E-05,0.419683278,1,0.432,17,Rack1,,
1.18E-11,0.418591271,0.333,0.049,17,Rnaseh2a,,
6.23E-07,0.418442138,0.9,0.318,17,Rpl29,,
2.40E-12,0.418350322,0.433,0.073,17,Nop56,,
2.27E-07,0.417763026,0.967,0.337,17,Rps10,,
2.13E-19,0.417560574,0.7,0.111,17,Snu13,,
5.19E-19,0.416419615,0.4,0.044,17,Ebna1bp2,,
1.50E-16,0.416361488,0.467,0.065,17,Eif3b,,
2.27E-21,0.416229083,0.4,0.04,17,Bcat2,,
2.72E-15,0.416119499,0.467,0.069,17,Mrpl17,,
2.08E-14,0.414945577,0.867,0.187,17,Cycs,,
9.41E-07,0.414931339,1,0.369,17,Rpl5,,
5.16E-18,0.414782216,0.267,0.023,17,Ahsa2,,
1.92E-12,0.413883088,0.367,0.055,17,Ppih,,
2.92E-13,0.413288295,0.367,0.052,17,Nudt19,,
7.88E-18,0.413223561,0.5,0.068,17,Parl,,
3.25E-15,0.412859066,0.367,0.046,17,Ruvbl1,,
7.14E-17,0.412342998,0.3,0.03,17,Nup37,,
6.02E-22,0.411801941,0.5,0.058,17,Tmem248,,
1.40E-16,0.411308751,0.567,0.089,17,Gorasp2,,
5.11E-16,0.410524842,0.467,0.066,17,Taf1d,,
3.27E-09,0.410413752,0.9,0.267,17,Usmg5,,
1.07E-07,0.41033558,1,0.347,17,Eef1b2,,
5.54E-15,0.409554535,0.6,0.106,17,Mrpl34,,
1.20E-24,0.408848512,0.367,0.03,17,Bop1,,
1.15E-15,0.407193399,0.333,0.038,17,Bcap29,,
3.83E-21,0.406869617,0.367,0.035,17,Wdr18,,
2.58E-05,0.406839702,1,0.442,17,Rpl35a,,
6.82E-11,0.406361451,0.633,0.143,17,Nap1l1,,
4.41E-33,0.406279263,0.3,0.016,17,Ubqln4,,
1.06E-09,0.406184694,0.933,0.269,17,Btf3,,
5.73E-19,0.406076739,0.567,0.08,17,Exosc5,,
3.93E-17,0.405037447,0.833,0.158,17,Timm8b,,
2.15E-13,0.404167785,0.8,0.176,17,Ddx39b,,
2.72E-18,0.403367021,0.333,0.033,17,Ndufaf2,,
5.22E-10,0.402226401,0.967,0.266,17,Ran,,
1.00E-16,0.40176088,0.533,0.08,17,Morf4l2,,
1.73E-16,0.4017515,0.433,0.057,17,Smarcb1,,
4.21E-30,0.401636746,0.4,0.029,17,Rcc2,,
2.31E-25,0.401106164,0.467,0.045,17,Stt3b,,
7.54E-23,0.401076629,0.433,0.043,17,Poldip2,,
2.70E-25,0.400852529,0.567,0.064,17,Arl1,,
1.53E-14,0.399958058,0.567,0.098,17,Ptgr1,,
2.88E-11,0.399808179,0.3,0.042,17,Mybbp1a,,
3.16E-08,0.399587624,1,0.321,17,Snrpg,,
5.19E-21,0.39952295,0.633,0.089,17,Rnaset2b,,
1.43E-12,0.398612298,0.933,0.228,17,Selenoh,,
3.13E-14,0.398406584,0.9,0.201,17,H2afj,,
8.92E-21,0.398387927,0.433,0.047,17,Colgalt1,,
5.54E-12,0.398232378,0.267,0.033,17,Ddx1,,
7.27E-27,0.39777617,0.233,0.012,17,Gorasp1,,
4.88E-21,0.397229802,0.4,0.041,17,Ndc1,,
1.17E-13,0.397134246,0.3,0.036,17,Cd63-ps,,
6.22E-33,0.396414298,0.267,0.013,17,Plpp5,,
1.22E-13,0.396004084,0.6,0.113,17,Ndufa8,,
2.41E-27,0.39594357,0.333,0.023,17,Tamm41,,
5.31E-15,0.395271936,0.167,0.011,17,Slco3a1,,
6.42E-62,0.395189556,0.233,0.005,17,Rapgef3,,
2.17E-20,0.395098329,0.333,0.03,17,Ddx56,,
2.52E-17,0.394401062,0.267,0.023,17,Dpagt1,,
8.18E-19,0.393924566,0.567,0.081,17,Adh5,,
2.55E-24,0.393584323,0.367,0.03,17,Shcbp1,,
5.11E-23,0.393259759,0.567,0.068,17,Mrpl21,,
3.94E-21,0.393248537,0.367,0.035,17,Ptcd2,,
1.48E-12,0.39312668,0.267,0.031,17,Eci1,,
1.91E-21,0.392536709,0.4,0.04,17,Glod4,,
4.56E-13,0.392462839,0.5,0.088,17,Mpc1,,
2.32E-17,0.392402252,0.6,0.094,17,Hnrnpa3,,
3.86E-21,0.390002455,0.5,0.06,17,Stoml2,,
1.44E-18,0.389656061,0.367,0.039,17,Poc1a,,
1.02E-27,0.388538417,0.4,0.032,17,Myg1,,
5.29E-16,0.387550542,0.267,0.025,17,Rpsa-ps10,,
8.13E-18,0.386477255,0.6,0.092,17,Nudc,,
3.71E-25,0.386125371,0.433,0.04,17,Aimp2,,
7.29E-15,0.385928985,0.333,0.04,17,Gtf2f2,,
1.45E-19,0.385678938,0.3,0.026,17,Rnmt,,
1.33E-18,0.385534206,0.467,0.059,17,Gtf3a,,
1.26E-20,0.38551084,0.567,0.075,17,Ssr1,,
5.38E-20,0.384929786,0.467,0.055,17,Gm10275,,
1.85E-20,0.384883996,0.767,0.123,17,Atp6ap2,,
4.93E-20,0.384392991,0.633,0.091,17,Exosc8,,
7.05E-21,0.38410572,0.367,0.035,17,Tmem97,,
5.65E-05,0.383268491,1,0.448,17,Rpl39,,
2.57E-19,0.3827167,0.667,0.103,17,Sypl,,
3.89E-15,0.380911502,0.2,0.016,17,Kif1b,,
1.05E-17,0.378577357,0.5,0.069,17,Ssr3,,
2.58E-15,0.378483924,0.767,0.15,17,Sumo3,,
6.02E-26,0.377733397,0.267,0.016,17,Cinp,,
7.40E-27,0.377051748,0.533,0.054,17,Elovl5,,
9.26E-10,0.375910077,0.967,0.278,17,Cnbp,,
4.30E-24,0.375610733,0.167,0.007,17,Nrg4,,
1.47E-19,0.374554377,0.667,0.102,17,Dnaja1,,
3.65E-18,0.3740491,0.4,0.046,17,Mob2,,
4.41E-10,0.373462612,0.8,0.213,17,Uqcr11,,
1.38E-14,0.373107165,0.3,0.034,17,Gmpr2,,
1.25E-16,0.372893027,0.433,0.057,17,Lsm5,,
3.15E-19,0.37268845,0.4,0.044,17,Slc43a3,,
4.27E-15,0.372572004,0.633,0.114,17,Mtch2,,
0.00011379,0.372473272,1,0.52,17,Rpl34,,
2.61E-13,0.37237692,0.5,0.086,17,Rpia,,
1.21E-15,0.371305223,0.367,0.045,17,Sgf29,,
2.42E-13,0.37117126,0.7,0.144,17,Rps16-ps2,,
2.72E-24,0.370873536,0.367,0.03,17,Mettl26,,
2.03E-20,0.370863861,0.5,0.061,17,Fuca2,,
1.87E-17,0.370737907,0.333,0.035,17,F10,,
5.09E-19,0.370211739,0.6,0.088,17,Slc3a2,,
2.52E-20,0.370058401,0.267,0.02,17,Enoph1,,
1.40E-34,0.369966034,0.167,0.005,17,Npl,,
1.77E-21,0.36979674,0.433,0.046,17,Tsta3,,
1.21E-25,0.36953592,0.233,0.012,17,Tsr1,,
2.37E-13,0.369493139,0.4,0.06,17,Psat1,,
1.63E-18,0.368774704,0.433,0.052,17,Cldn15,,
1.61E-32,0.368762009,0.233,0.01,17,Adgrl4,,
2.21E-05,0.367888566,1,0.431,17,Naca,,
6.29E-16,0.367445077,0.433,0.059,17,Chrac1,,
1.38E-14,0.367186208,0.767,0.154,17,Cks1b,,
3.41E-19,0.366554858,0.567,0.079,17,Psme3,,
3.40E-19,0.366519091,0.233,0.017,17,Cmc1,,
1.74E-11,0.366171124,0.333,0.05,17,Rars,,
1.11E-17,0.366101981,0.367,0.04,17,Pold2,,
9.26E-17,0.36563985,0.5,0.072,17,Gm11478,,
7.18E-11,0.3654801,0.467,0.09,17,Nop58,,
1.13E-17,0.365208789,0.333,0.034,17,Tmem222,,
3.22E-19,0.363931995,0.233,0.017,17,Cdk7,,
4.52E-27,0.363740982,0.6,0.066,17,Bid,,
1.71E-19,0.363269288,0.4,0.043,17,Ptrh2,,
2.17E-13,0.362829893,0.333,0.044,17,Creld2,,
9.35E-17,0.36268457,0.767,0.14,17,Pnp,,
9.83E-17,0.362484476,0.4,0.049,17,Yif1a,,
1.06E-40,0.362382598,0.2,0.006,17,Nup54,,
7.90E-05,0.362322688,1,0.472,17,Rpl17,,
1.83E-25,0.360863369,0.3,0.02,17,Ppp2r3c,,
3.83E-15,0.360447944,0.533,0.086,17,Fbl,,
9.05E-20,0.360158204,0.233,0.016,17,Pdss1,,
1.57E-20,0.360063003,0.4,0.041,17,Akr1b3,,
1.26E-08,0.359927735,0.9,0.273,17,Psmb8,,
3.15E-18,0.359621064,0.533,0.075,17,Txnl4a,,
7.63E-20,0.359488985,0.4,0.043,17,Ltv1,,
1.03E-16,0.359215991,0.367,0.042,17,Cdca7l,,
2.62E-05,0.358516045,1,0.426,17,Srsf3,,
1.55E-18,0.358359071,0.533,0.073,17,Llph,,
5.29E-10,0.357636903,0.767,0.198,17,Cope,,
1.64E-18,0.357626058,0.3,0.027,17,Polr3h,,
1.29E-20,0.357573437,0.167,0.008,17,6030458C11Rik,,
8.47E-08,0.357057596,0.867,0.27,17,Eif2s2,,
1.62E-10,0.356288708,0.333,0.054,17,Dapp1,,
9.94E-14,0.355832629,0.2,0.017,17,Ascc1,,
4.38E-13,0.355635286,0.733,0.156,17,Ak2,,
5.55E-14,0.355495046,0.5,0.083,17,Psmg4,,
3.05E-08,0.355439388,0.233,0.036,17,Galk1,,
1.18E-26,0.35504366,0.3,0.019,17,Uqcc1,,
9.25E-21,0.354961169,0.4,0.041,17,Acyp1,,
1.47E-24,0.354717937,0.3,0.021,17,Il11ra1,,
6.54E-15,0.35469228,0.8,0.162,17,Rpn2,,
3.24E-14,0.354665713,0.6,0.109,17,Psmc2,,
1.67E-14,0.354315706,0.367,0.048,17,Txndc12,,
1.04E-13,0.352554312,0.367,0.05,17,Utp11,,
0.000132743,0.35224113,1,0.489,17,Rpl23a,,
5.00E-14,0.351394559,0.533,0.091,17,Psmd1,,
2.60E-12,0.351052865,0.233,0.025,17,3110082I17Rik,,
8.63E-19,0.350810414,0.5,0.065,17,Qdpr,,
2.29E-20,0.350707416,0.333,0.03,17,Hdgfrp2,,
1.58E-23,0.350278524,0.3,0.022,17,Zc3hc1,,
1.28E-15,0.350200495,0.433,0.06,17,Dnajc3,,
7.08E-12,0.349566549,0.433,0.074,17,Uchl3,,
8.98E-16,0.349535965,0.167,0.011,17,Fam69b,,
2.47E-23,0.349444075,0.233,0.014,17,Rab7b,,
3.49E-30,0.349275888,0.233,0.011,17,Dhodh,,
4.19E-20,0.34852783,0.7,0.107,17,Psmd7,,
1.59E-17,0.347682663,0.333,0.034,17,Tm7sf3,,
2.00E-24,0.347426658,0.433,0.041,17,Ero1l,,
1.87E-12,0.347211678,0.967,0.234,17,Eif4a1,,
6.43E-17,0.346789132,0.267,0.024,17,Cln6,,
7.18E-25,0.346522614,0.3,0.021,17,Yars2,,
9.54E-21,0.346519618,0.4,0.041,17,Mapkapk2,,
2.67E-18,0.346518005,0.367,0.039,17,Mrpl11,,
3.93E-15,0.346407016,0.233,0.021,17,Pfkl,,
9.80E-18,0.34639819,0.3,0.028,17,Lancl1,,
1.29E-13,0.346269374,0.467,0.075,17,Eif4e,,
1.25E-18,0.345953467,0.2,0.013,17,Kat2a,,
2.59E-28,0.345807037,0.4,0.031,17,Cerk,,
3.26E-10,0.345453668,0.8,0.207,17,Ndufa5,,
1.63E-21,0.345444824,0.667,0.094,17,Cnih4,,
4.84E-13,0.344954264,0.433,0.069,17,Mrpl35,,
4.89E-05,0.344559176,1,0.447,17,Tuba4a,,
3.77E-13,0.344344417,0.267,0.03,17,Adi1,,
7.05E-18,0.344124524,0.7,0.117,17,Adssl1,,
1.02E-14,0.34406176,0.167,0.011,17,Slc19a1,,
9.51E-13,0.343851369,0.333,0.045,17,Sucla2,,
2.11E-14,0.343796512,0.3,0.034,17,Rabgap1l,,
8.87E-09,0.343577268,0.933,0.278,17,Cox7c,,
1.46E-12,0.343430578,0.733,0.16,17,Gng12,,
3.49E-12,0.343362389,0.7,0.152,17,Snrpf,,
3.63E-17,0.343255982,0.367,0.041,17,Myb,,
1.20E-09,0.343044913,1,0.285,17,Psma2,,
2.74E-11,0.342970763,0.467,0.087,17,Rbbp7,,
1.04E-12,0.342178639,0.4,0.062,17,Snrnp40,,
1.03E-18,0.342047528,0.567,0.081,17,Txndc9,,
1.98E-22,0.342025488,0.233,0.014,17,Mecr,,
5.37E-28,0.341411868,0.333,0.022,17,B4galt6,,
1.66E-15,0.341362133,0.533,0.085,17,Ndufb4,,
7.33E-15,0.341347544,0.667,0.124,17,Cnpy2,,
8.20E-22,0.34049477,0.4,0.039,17,Cdk5rap3,,
7.36E-13,0.340479131,0.333,0.045,17,Alg5,,
4.75E-21,0.34045756,0.767,0.12,17,Snrpc,,
1.70E-12,0.339626605,0.633,0.129,17,Sfxn1,,
1.17E-21,0.339462452,0.367,0.034,17,Eef1e1,,
7.80E-11,0.339179071,0.733,0.176,17,Cct7,,
4.74E-13,0.338936011,0.4,0.061,17,Plin3,,
2.57E-20,0.338815702,0.267,0.02,17,Haus7,,
1.75E-12,0.338324774,0.867,0.204,17,Vdac2,,
3.36E-20,0.337936198,0.267,0.02,17,Psmg1,,
2.16E-07,0.337831255,0.233,0.04,17,Gm8203,,
6.68E-18,0.33779343,0.4,0.046,17,Uck2,,
2.15E-18,0.337552418,0.667,0.106,17,Cops5,,
0.000171416,0.337480554,1,0.472,17,Rpl28,,
7.13E-15,0.337359846,0.367,0.047,17,Fen1,,
2.47E-07,0.337176232,0.933,0.31,17,Snrpd3,,
4.36E-13,0.336698928,0.267,0.03,17,Gga2,,
8.07E-17,0.336414831,0.2,0.014,17,Pusl1,,
4.23E-18,0.336400155,0.367,0.04,17,Afg3l1,,
3.88E-13,0.336204575,0.5,0.086,17,Slc48a1,,
4.87E-22,0.335758431,0.2,0.011,17,Rpap3,,
1.23E-20,0.335571871,0.367,0.035,17,Wdr77,,
1.58E-18,0.335489997,0.567,0.081,17,Nrros,,
6.13E-18,0.335327855,0.667,0.108,17,Gm4149,,
8.20E-16,0.33527815,0.2,0.015,17,Wdr55,,
1.73E-32,0.335086644,0.167,0.005,17,Tmem237,,
2.54E-18,0.335074288,0.3,0.027,17,Trmt1,,
7.79E-13,0.335005154,0.233,0.024,17,Gpat4,,
2.38E-12,0.334572222,0.333,0.047,17,Fdps,,
1.64E-22,0.334537656,0.267,0.018,17,Pdk1,,
9.87E-12,0.334453971,0.267,0.033,17,Rsrc1,,
1.35E-17,0.334116172,0.3,0.028,17,Mogs,,
7.67E-15,0.334025919,0.167,0.011,17,Pomt1,,
1.13E-10,0.334023918,0.8,0.203,17,Ndufc1,,
5.52E-15,0.333831163,0.467,0.07,17,Sar1b,,
2.40E-07,0.333640154,0.3,0.06,17,Gm5905,,
4.76E-13,0.333602254,0.733,0.156,17,Srsf6,,
1.79E-09,0.333330579,0.3,0.049,17,Srek1ip1,,
4.34E-13,0.333217501,0.3,0.037,17,Gm6136,,
1.39E-20,0.33317686,0.167,0.008,17,Rreb1,,
1.57E-14,0.332935189,0.433,0.064,17,Acaa2,,
1.48E-12,0.332902761,0.533,0.099,17,Lsm7,,
3.31E-42,0.332850815,0.2,0.005,17,Mgmt,,
1.78E-18,0.33264362,0.3,0.027,17,Apool,,
1.82E-13,0.332605699,0.867,0.194,17,Spcs1,,
1.29E-19,0.33255577,0.3,0.026,17,Pex11b,,
1.15E-13,0.332491077,0.767,0.162,17,Stk16,,
8.33E-18,0.332274846,0.5,0.068,17,Wdr61,,
2.88E-11,0.332206571,0.767,0.182,17,Hnrnpab,,
5.72E-23,0.331762561,0.2,0.01,17,Atp23,,
4.06E-26,0.331750197,0.233,0.012,17,Grwd1,,
2.02E-16,0.331707398,0.5,0.073,17,Lyar,,
3.57E-15,0.331691651,0.3,0.032,17,Hdac2,,
1.14E-10,0.331127093,0.733,0.177,17,Cct5,,
3.76E-13,0.330716794,0.3,0.037,17,Nol12,,
1.33E-23,0.330539741,0.433,0.042,17,Lrpap1,,
3.25E-14,0.330286861,0.333,0.041,17,Umps,,
1.15E-14,0.329539687,0.567,0.097,17,Eif5b,,
2.03E-21,0.329234724,0.3,0.024,17,Akt1s1,,
7.36E-17,0.329124442,0.7,0.122,17,Mrpl36,,
7.20E-21,0.328530126,0.4,0.041,17,1110059E24Rik,,
1.30E-18,0.327798712,0.667,0.105,17,Dnajc15,,
6.46E-11,0.327531598,0.667,0.153,17,Timm13,,
3.88E-28,0.327404397,0.233,0.011,17,Selenom,,
5.58E-08,0.327400631,0.233,0.037,17,Eprs,,
4.47E-25,0.32716011,0.2,0.009,17,Adat2,,
1.32E-11,0.326564975,0.367,0.058,17,Mrpl55,,
1.21E-17,0.326516063,0.3,0.028,17,Commd5,,
4.64E-15,0.326458673,0.767,0.15,17,Phb2,,
1.28E-17,0.326402447,0.267,0.023,17,Rmi2,,
3.96E-10,0.326325369,0.533,0.116,17,Aup1,,
1.29E-07,0.326281826,1,0.325,17,Swi5,,
9.04E-16,0.32627885,0.467,0.067,17,Mapkapk3,,
4.49E-09,0.3260013,0.267,0.042,17,Wdr12,,
1.85E-10,0.325878456,0.933,0.249,17,Psmb6,,
1.68E-09,0.32546567,0.433,0.089,17,Gm14303,,
6.39E-21,0.325426577,0.267,0.02,17,Fgfr1op,,
4.99E-11,0.325249462,0.467,0.089,17,Mrps17,,
5.25E-20,0.325153919,0.467,0.055,17,Tm2d2,,
4.35E-10,0.324355661,0.267,0.038,17,Ddx18,,
2.03E-18,0.323650653,0.433,0.052,17,Cnpy3,,
1.19E-15,0.323644272,0.267,0.026,17,Mbd1,,
5.86E-24,0.322881156,0.2,0.01,17,BC026585,,
6.91E-15,0.32258471,0.6,0.105,17,Tmem147,,
4.99E-16,0.322359167,0.7,0.126,17,Slirp,,
1.62E-20,0.322182688,0.267,0.02,17,Hscb,,
1.16E-12,0.322023252,0.3,0.038,17,Timm10,,
2.97E-20,0.321950093,0.7,0.106,17,Mrps15,,
2.91E-09,0.321854261,0.8,0.221,17,Eif3h,,
2.28E-22,0.321576566,0.167,0.007,17,Cd320,,
1.46E-19,0.321353954,0.167,0.009,17,Ap5z1,,
7.80E-19,0.321140818,0.467,0.058,17,Srsf1,,
4.99E-14,0.320981584,0.467,0.073,17,Mrpl19,,
3.40E-11,0.320451919,0.6,0.129,17,Dctpp1,,
2.69E-09,0.318966946,0.333,0.059,17,Dda1,,
1.44E-10,0.318875116,0.233,0.029,17,Rps15a-ps7,,
3.55E-14,0.318753592,0.467,0.073,17,Prelid3b,,
1.70E-19,0.318747641,0.333,0.031,17,Znrd1,,
9.21E-19,0.318103591,0.267,0.022,17,Gps1,,
1.11E-17,0.317359198,0.267,0.023,17,Lman1,,
3.22E-16,0.316654378,0.3,0.031,17,Eri3,,
1.14E-05,0.316535011,0.9,0.338,17,Rps27l,,
7.30E-15,0.316372021,0.6,0.105,17,Ahsa1,,
7.06E-20,0.316218281,0.233,0.016,17,Lrpprc,,
2.57E-23,0.316085885,0.233,0.014,17,Vps11,,
1.24E-17,0.316079407,0.333,0.034,17,Tctex1d2,,
2.07E-13,0.316055861,0.167,0.013,17,Dnaja3,,
5.43E-15,0.315953441,0.433,0.062,17,Rps6-ps4,,
6.22E-14,0.315815694,0.7,0.138,17,Uchl5,,
1.06E-14,0.315769289,0.533,0.088,17,1110004F10Rik,,
1.54E-05,0.315695235,1,0.395,17,Rpl10a,,
8.64E-16,0.315542398,0.767,0.146,17,Fus,,
3.35E-06,0.315392117,0.767,0.261,17,Gm10736,,
2.24E-15,0.315049935,0.8,0.158,17,Lsm4,,
1.73E-08,0.314732367,0.933,0.301,17,Ly6e,,
5.18E-14,0.314581963,0.233,0.022,17,3110040N11Rik,,
1.97E-23,0.314488967,0.367,0.031,17,Phax,,
